ss1,ss2,ss3,ss4,ss5,ss6
0.05457948840509892,0.09952976594704294,0.0842259973007362,0.03932464027665345,0.008442696735442597,0.02680146742868632
0.03814391261732555,0.005236295099399708,0.026184869292495395,0.08888358594823763,0.021888542970714474,0.07455197894880279
0.047622610815344135,0.04942500956742112,0.03397811356169334,0.08227585705447381,0.02277407332957843,0.07043212613562547
0.057216609568664006,0.0077962548172553535,0.06874367288764507,0.01138824598288843,0.02693623744522469,0.007157228385764019
0.12156556010150393,0.11142628864372256,0.0610356400226159,0.08587284587496256,0.017529690809475126,0.009469768093086575
0.13863956318423898,0.0697789230821945,0.0518321460664168,0.03848713482323205,0.04465976181665546,0.009011160334695907
0.0011400871910437307,0.013199176882291457,0.103303156463726,0.06727765885324162,0.051611213960596626,0.04148651877162176
0.050969665022290556,0.042825015138017064,0.05803024747120078,0.017545593238267997,0.04168767866512983,0.00880678821747582
0.04728981379684064,0.09435342877669856,0.0853398278328508,0.022817098165857537,0.005334099550658194,0.0326822841983362
0.08338422813143759,0.019767670075910234,0.029916899453429225,0.036408372178625706,0.04072751588703399,0.03780161763953173
0.07426720165453084,0.046966375023253,0.05639588706976323,0.052961437725306634,0.023308149389676073,0.06945122609801453
0.07715013969508006,0.09202354846406026,0.06421670080654228,0.0041097984178331695,0.08662495367622622,0.030157384778647194
0.07612253686955688,0.011288712644773113,0.05945577016187033,0.02226097022637146,0.005277320357012914,0.05660585978135723
0.11687805960096585,0.062246397632529704,0.08479583266064498,0.0462055556981813,0.04688076745506117,0.017284640688702384
0.06281926409114333,0.12163850046149483,0.05955755901553119,0.012579472161044913,0.019152792768148786,0.06790485565928994
0.11167495819216687,0.048887950022744146,0.020712986098262155,0.022420005868885932,0.09405343647529478,0.05974552862976764
0.06364927419824158,0.06024863875619872,0.045331498304694684,0.024392065394160202,0.041061185127649405,0.029183349737068053
0.10979796286559425,0.06395113452657446,0.05636633322532118,0.042253817832161186,0.02607758683664565,0.04094631873599397
0.10000639892683152,0.09805629925770767,0.007350293644973101,0.020541155277298922,0.001308962941601813,0.06821423109843595
0.046956525621232,0.005882690845376358,0.09254372295904446,0.06664286553498368,0.0244007680560978,0.028405852197081374
0.1480703111432601,0.0698880112596049,0.006649002815831769,0.0637651645159482,0.07322828297878127,0.01825875434835559
0.0443889544969443,0.016461325234900605,0.04667428832397324,0.07339423951641177,0.03535316187277247,0.05117553869981129
0.07117592712725083,0.05298782906678335,0.013878062266048173,0.024371108382060035,0.04134367110560094,0.022391787775426605
0.0242994643892925,0.07280015480558909,0.010027076226976916,0.03525512139317962,0.04965389929566584,0.05612111214099393
0.15640290702188805,0.004511954304540046,0.06039202089504483,0.025720918218631997,0.013474423172625063,0.05226669906208475
0.04914426947995501,0.014473140966489622,0.020907043930485095,0.039584207640361906,0.0388173238316193,0.013532631453652036
0.04669523562453283,0.09292205495543168,0.03850214991009894,0.032679996476112354,0.05236876746538476,0.020596820261052827
0.01969108212802144,0.05906673176644257,0.060802703046693454,0.03543846438054759,0.08534779828029501,0.027805993511688408
0.03222393654638985,0.05641895147901375,0.012708795309614947,0.10653566819318992,0.02308215514902234,0.07605351423940127
0.07822799651764889,0.02737000459391621,0.056596734906904055,0.055676574651843926,0.06531820812026368,0.04032702695157818
0.037767731864804074,0.06655125115331746,0.028014935387697632,0.024647564149345682,0.06616460089639581,0.0656990987963009
0.09101436913210674,0.0009572494628149463,0.07586489263294147,0.030516474937347236,0.030486880393732298,0.020622601864649905
0.04842725390330783,0.0013197679483353778,0.012550000818901966,0.011007534857571305,0.035979964966251624,0.09033182140678561
0.05430569421191744,0.05682636771004509,0.015675986423282717,0.12654677839965384,0.08639339703953076,0.013570689162950102
0.030140257570704654,0.08289882739236726,0.0015559511008029707,0.03658127309178908,0.05152934722896266,0.024324440286161944
0.07651439302153147,0.08957161855026513,0.029346219035135013,0.0270076242631001,0.0017588564208967977,0.039425046513988204
0.0993203685428794,0.03151273934562457,0.04307759726647985,0.015462235186731368,0.013946031895134062,0.029913824758665608
0.15712637148009995,0.0416278701330779,0.0485376090514527,0.03490600131753421,0.06699005228541438,0.018761989502364667
0.09476982147633645,0.07355608555067478,0.1067340821755661,0.1373536342307678,0.031123597806082905,0.03273401577049658
0.0641658812215885,0.05108257480051269,0.08459636122703854,0.02929917601230386,0.05860853752380746,0.010598834417670138
0.12541044201623786,0.042797374937404216,0.0666140943716998,0.01757087786025136,0.028996399244958358,0.03368854148864587
0.09825390043080032,0.03354528289734152,0.004616157045018039,0.021746507261880006,0.030626855101033964,0.018795413260829476
0.06550311281167462,0.07392492806359995,0.014603389671766265,0.010724292424897154,0.005609157549394471,0.058643730300519226
0.08729495228564066,0.108158374215444,0.061731375481413456,0.03821979734313672,0.00225298099468262,0.09125461714663839
0.06070776498723008,0.05257352405116148,0.05678538561555676,0.06043584468382776,0.031885679326899515,0.12557243196329926
0.02435955018032405,0.009374010292579706,0.05585120870243632,0.014164867401261728,0.10033163791282824,0.023574891941260022
0.05169332993993234,0.015753731328376312,0.02116345205497299,0.004754481718837901,0.07713589227570279,0.004599266912216438
0.04593271739462254,0.12552293324797872,0.013803376461356818,0.06007088856450362,0.03339959678222928,0.0011037690839752364
0.0827102382076147,0.2086088890882731,0.016495392964754833,0.014855623290498705,0.004141354223787101,0.008456298260091448
0.11043707682877581,0.022532141567915356,0.08778102463321072,0.015295327979266285,0.0054467131067034245,0.005179188316619724
0.13607638844525424,0.10619326211060916,0.027853220912232322,0.0010873201323538158,0.05309012094757593,0.01216811844662599
0.04894681213162287,0.027858508726705988,0.10918927968023504,0.07984315869986547,0.0500734848175726,0.10863468503840505
0.057495997785632816,0.02720236648614673,0.0503247119787719,0.028292193870400356,0.00887191572165373,0.016111165240579702
0.04543781220325065,0.07597881594018961,0.0002965042746885984,0.08929502791623951,0.10002974845048869,0.03198272554169744
0.0712415065675675,0.07963963952749016,0.062425530069452714,0.06759789104991991,0.03458569680910845,0.06250943106307146
0.03598263050600617,0.006696176387624936,0.044243886557914426,0.010581214804629846,0.07936194536988589,0.13705589355307593
0.03363692053589301,0.014610894962507493,0.07000001408793945,0.08707512169825961,0.006172232808647541,0.0327572777442611
0.04728305573735986,0.022546014577872288,0.03860488781355938,0.06627830777278193,0.05689412116778125,0.11767331775529921
0.06143861677485329,0.03192642430808419,0.010489053833349962,0.13281211488351358,0.047389372362749496,0.0353867121979928
0.10193439482004736,0.05533139680634364,0.031221495024527368,0.06843209074257865,0.044903464957580574,0.026298259823064538
0.12569156839237247,0.05755226262012773,0.07582846766413597,0.02704263484564256,0.043654343112792315,0.04221655160950592
0.031111858459794486,0.07363245612775526,0.023729345363722495,0.025373049368797508,0.07313517304594101,0.05059168474603513
0.06493426824936513,0.07385963105554881,0.03073523070363703,0.04847718723349515,0.0659502753084658,0.0005097674164584268
0.0709062324807537,0.004314816397175686,0.0457077616289982,0.04040818164976874,0.0931244436456448,0.031512217472849435
0.10074848184525713,0.0510146093549743,0.019999231145225116,0.027940228258340968,0.07290890416456254,0.0323330195645612
0.09324380611354267,0.07975229701308134,0.05386319322761239,0.0046126223378331385,0.031258119090749534,0.012551087744436721
0.0854817500399569,0.07527493569336474,0.019624319438759658,0.015009888257842875,0.052267338056717585,0.07929197761737815
0.0381986887213712,0.023303391591025843,0.1100090670385015,0.04119512065081317,0.07595160382795471,0.0712507340711364
0.03975559142560312,0.031193313842158045,0.04582269151402764,0.08704892725526843,0.11944655243675446,0.07655761035912993
0.08391297771974392,0.10039110665543317,0.08251945164464909,0.03696755378842719,0.09889104459527755,0.04960136179086212
0.13002481379305544,0.14193414978217175,0.10739779566188479,0.059464713958094426,0.021039228726146192,0.006895091114662352
0.08292993631192387,0.06641908291600501,0.05001324399449575,0.026665378389228948,0.04171522393859263,0.00597081055522343
0.07978606420057763,0.04944167720242443,0.07144515290770635,0.00015413540645123445,0.07209062586008214,0.015228373570917076
0.07409274319790343,0.050128224956829386,0.078354518991783,0.006021016019467924,0.01214905017325485,0.03097614001135545
0.21189737487907262,0.11489393244146917,0.006098344684390207,0.03289265262156715,0.007691221156413822,0.0649298572258199
0.04054377807409491,0.0897458399148764,0.04936794429255923,0.012436525967042079,0.006674026948945711,0.07557562236854527
0.09616812498298632,0.00044780725533382455,0.05057382985940731,0.051568527617285136,0.017318329653946616,0.012420827767644662
0.03979363083913533,0.04913354440012755,0.010608342201704335,0.019933211221254136,0.037565087808259644,0.018489441761523197
0.07407901205886808,0.025520693153132445,0.09105252790019511,0.0151609003749559,0.010862377327329071,0.006788309610022755
0.06638894693784766,0.017083557448146654,0.06957217233231844,0.039451846098838186,0.046761906392229456,0.013819299614680852
0.07867378376368339,0.011953397869421784,0.043093884113207116,0.022332868771557643,0.04451065224393388,0.09877636723267504
0.10263781934850415,0.052349840166721354,0.061251165636410206,0.022779408866695255,0.012332471832765222,0.005175933801731443
0.0603013599850219,0.006613702058003676,0.0423073909813339,0.00922686110280202,0.05141343823540409,0.06449907496742072
0.07597531896585574,0.10884013407763925,0.03347352007289536,0.010704239798790724,0.040675331101966625,0.11206725441153327
0.060824562260007535,0.033223809061240006,0.04744120231382206,0.051504752478744774,0.057854022575088315,0.04558801829333954
0.03745131837939141,0.05506873599154051,0.03780746551651384,0.08828863535025121,0.011800009499641821,0.04285871389648162
0.08467424924708485,0.0004991553640122001,0.028515407309952372,0.0008298499870669786,0.0661600165025896,0.0018883557400355014
0.08329947264496436,0.02406664353611352,0.0019478513597788773,0.07185068199459292,0.038875508359229344,0.03549601695904076
0.02333423400322358,0.09394014471490417,0.004508677163870398,0.07760340903337545,0.010828515206482339,0.11772285110595512
0.09248826546234228,0.02510913957865988,0.08671345153014845,0.013583318788783003,0.024340669514911515,0.024818189454111204
0.07823414913688251,0.011489121591047239,0.10949303794591785,0.02735801210154587,0.07557336247288729,0.011385174559241415
0.029480595793891888,0.14002896001048531,0.06323922863549905,0.012388928680003002,0.03126943204906707,0.0044938759623272635
0.06886240722547983,0.08426467631404767,0.03465737033270853,0.043823932330652786,0.00708418338495737,0.07786109667275465
0.0658546060759168,0.043821933990368184,0.05088695943469519,0.054599148453444386,4.692204170241284e-5,0.04758211077477097
0.033884263001493525,0.01033255226251938,0.08080115620121013,0.06067145125456994,0.00260652591647417,0.06630517871883439
0.06637578735733154,0.01712441458687955,0.0981585264803265,0.010506836126908291,0.03652865707208556,0.01601888161387702
0.05981767694909808,0.016048898422030014,0.0866990938176075,0.06601830771272753,0.05512137785767866,0.04254865039325263
0.06575781080038307,0.04458746921834869,0.05585686807103147,0.02421486655494299,0.017141230010819634,0.019157967803931086
0.05013083660888376,0.024543659952493142,0.05545744003444103,0.06551082808780054,0.027055637604717832,0.03749353337212893
0.06680091310795228,0.040892671328011776,0.03643958603011145,0.011359063718263713,0.023732108616910788,0.0540378798939264
0.06903894538620946,0.09862007113676854,0.0567191316706949,0.07213114233663237,0.01547856971455398,0.05039200527377504
0.03865118392782114,0.00474351204477696,0.016991895108103137,0.05274646620588188,0.12231667068865877,0.028010923951829313
0.06890825416947623,0.06230282460596236,0.0036082403915883993,0.08218031131561987,0.052784756635283356,0.04083767540408469
0.011844536565304275,0.09611187248735528,0.06761134661447953,0.0768416147996928,0.1253207263125936,0.08151020824252544
0.04815867718438211,0.0050865613127574075,0.01485575474634657,0.019853324756588416,0.036631793419114135,0.04110454934254656
0.026777343383430727,0.06758669737553524,0.07105503479298195,0.024747991784425737,0.020589165712365534,0.05427633038937732
0.04894887021230124,0.017169450275550533,0.07669667237599247,0.0017117835977510493,0.06317653928400156,0.0050064334021735915
0.015486275892345537,0.0403779736009855,0.0868639065828805,0.03385635408811072,0.09661892154934279,0.05032829726799777
0.07263999963756014,0.09401675993273825,0.0350653696866103,0.015522569962669831,0.11372725196181287,0.014628016475493485
0.06581459484839142,0.054677455325620794,0.0074971417311905176,0.09180677967309578,0.009306905115793209,0.06582798277531646
0.11547239308571297,0.05576245688110126,0.0015960169608013066,0.06221909990279348,0.05903698335917443,0.08120974939089108
0.07793609669150607,0.02360434854801351,0.03486656041171153,0.06818981333307622,0.027899769729637855,0.020132398223811805
0.09755438309628539,0.06074591360177725,0.029623414432746586,0.010654266758312785,0.01769898560906107,0.009864409535612064
0.11320552538558255,0.0645374333576619,0.01350471562839829,0.02196465488920558,0.060611969280631464,0.0113511334373893
0.1086858437910123,0.006168755069951452,0.0459947596418276,0.029270614809042448,0.014479934102314929,0.00672571417384414
0.046186210339835325,0.09403806520582522,0.03240047300911244,0.0531285755137906,0.03496161808753587,0.07021235201197719
0.10121746057656947,0.024429295051018686,0.1106456857067678,0.08038969366357858,0.02532396020898065,0.04011631382809628
0.027130532618546206,0.03200298072379787,0.0622616551695051,0.0017454734910522477,0.006514855318225757,0.16832301059848945
0.07114395775716068,0.07191998614412093,0.022877723443675647,0.07914933166754272,0.019917410094278384,0.02890619677931448
0.06157579588998205,0.011186556610580087,0.024702675491298173,0.005347688515700581,0.04745358579944615,0.05011934988765872
0.07788462656978867,0.024316421748287048,0.03059677942540912,0.03201961826850652,0.03175988093025613,0.051434016463931004
0.08944139445132396,0.004030482020963974,0.0742817028552786,0.025397121983639186,0.022198838541623817,0.03790277125585187
0.07878016063823465,0.01886035163177057,0.1106508582104317,0.01015465718225188,0.029367310492821593,0.03224138651357194
0.04465517424499163,0.031950589145366214,0.046628314776584516,0.09203042262571894,0.028850893117982078,0.043939405456697465
0.07610272978481623,0.03144020277274201,0.00037052603201113065,0.05969282111623066,0.07063740820460905,0.0041046930001889664
0.05658243148041672,0.02083342072553311,0.03747445826456981,0.048703635152809066,0.07458568252333611,0.10038347211058875
0.03324714389166413,0.05292208362138698,0.01955758152827576,0.033895911030539384,0.06604661533864843,0.11169950496211711
0.06841680561073837,0.05014633342974266,0.060825928757929006,0.05123569054148561,0.017314184333978293,0.04863904729913316
0.08085858335539135,0.10607344555417134,0.02392152248836221,0.04827425575136052,0.12839507072976342,0.05016486721927404
0.06606989779884628,0.0002954929864464934,0.0361025436814709,0.03061980557956781,0.019184504976135146,0.04589196545600628
0.13881355651294072,0.07871075226216259,0.04936228060896321,0.01657919665225458,0.06079077518733171,0.0551708717265522
0.09445521659132752,0.0020871523998502476,0.08160525601482767,0.005661973734835128,0.007251117106199926,0.07601871565369298
0.09535868123529638,0.05161521182467983,0.08732003596785791,0.010699571798912741,0.021604910457246416,0.03830365754994413
0.05055199913080393,0.08866700332489014,0.03884168907601202,0.024813300278221876,0.06390606779979441,0.08999526295014795
0.12353385553971798,0.05371825831888463,0.0048435830204056245,0.0143820238481148,0.06596971811663911,0.05428121619109061
0.13066938788829394,0.03350168486015392,0.026577390196518846,0.0633788162958303,0.07922966822077715,0.022986719047510217
0.0727272571452936,0.028462775645585445,0.02230591567076174,0.04026492883581576,0.06561526465661234,0.0166431665980706
0.12336297446232486,0.01847126876266723,0.023649070637976888,0.013447151226952975,0.10006174265506812,0.08621657711241132
0.06971456865155957,0.05712790529330457,0.025314041988572032,0.034369949769228726,0.03384011465129408,0.08203262780562239
0.04895061309169834,0.07959785182576924,0.07780092572340094,0.020728812501063527,0.009351114775360877,0.030126107488289127
0.050145549164278054,0.007812499891914012,0.08034706708907138,0.02957046030216528,0.0229372325662548,0.03326312601759541
0.06506485699397586,0.0758274505948142,0.0023913378977499225,0.005399390652747811,0.0626859561330675,0.00863100796457782
0.10234850394659177,0.027238395311212558,0.06578218765829463,0.005544221957745611,0.0041765080318882,0.034904795353800186
0.12600220509205054,0.012609763423933015,0.08653713681329851,0.016468467458643728,0.004465952701663822,0.08957832168684841
0.11409427243609863,0.07325887693473278,0.01898424450401703,0.029323660361839775,0.011521388542992856,0.026543706865558913
0.16076198214039786,0.03582766614838787,0.027672273391858453,0.06061725350334068,0.08065311321648798,0.010884144115208052
0.09270313406775804,0.08345298045673721,0.006502474361570741,0.00919075671621941,0.08564545572908214,0.007116842732440066
0.0431323550795173,0.04573130261126224,0.06533936178759843,0.0542133034570289,0.026568637195281766,0.020051750492546965
0.05765191741258078,0.11840788291532167,0.008457524318712288,0.026142865852057103,0.026782321987460656,0.0038793686919190774
0.04272252330161606,0.023507736957272322,0.04931242996155571,0.00419965198805201,0.051519411229159554,0.02551629221473278
0.07150015479795223,0.05835465809944607,0.050401858230605376,0.03334888434462811,0.06728451727561932,0.15750020763734213
0.08762032770725386,0.009899265819245336,0.0011950348868803708,0.02527530270967,0.07093319461728413,0.03210816066163488
0.09095915276389702,0.16533684047310832,0.006566628250357113,0.106071059413649,0.057414112842814585,0.013695230062878585
0.03614470042439065,0.0022455376469391686,0.019535983047586906,0.0019505272254447363,0.0055566724691520995,0.04048429537513515
0.025714884544907564,0.02756203045240863,0.024920566635939286,0.060399755508111636,0.08990405363673071,0.05072109857830961
0.11742482546657336,0.005449462722828425,0.06435568014296429,0.04713728357622771,0.01852577980449965,0.0653884752434419
0.05823698285904542,0.07210148957207888,0.10322751256756837,0.05004970718772974,0.010623018135956218,0.04463329792305951
0.05337156988557906,0.013224023927073137,0.08128700827269385,0.023021730823478186,0.017169715627697882,0.06767023187027575
0.07622937086460602,0.0569666208113681,0.0031581543145903774,0.018414400100330713,0.07996730742178355,0.07692239741788548
0.1363625147063739,0.09229472547435019,0.07496863663179362,0.04041856146839554,0.10758964290994512,0.01956088465944437
0.07804967858590395,0.03672809274222527,0.06725630457449885,0.05608676753600178,0.024187043303259187,0.058096117845271474
0.08981626456075345,0.04216480145314631,0.0032647345739826887,0.078427250403799,0.025595680310272376,0.052494090798684084
0.05460564501184151,0.06215960389140371,0.06632016026581496,0.03978792681793073,0.10182997015338559,0.036218213588666635
0.02845141476224471,0.049818871164822066,0.08404765498685646,0.09622490896269491,0.017449775116450957,0.03067174040938544
0.06888170792258275,0.08392004029489354,0.007135387817674717,0.06686941016020263,0.09872929939697533,0.10049775181910182
0.08909503816552962,0.006460214906416065,0.11354155451579627,0.026701157190851907,0.011912830720722448,0.09740440038407633
0.0367716673034691,0.09410284884641101,0.07761011766496438,0.0023815511484756267,0.03366880014665279,0.06486650383322844
0.0829379962904353,0.0433752142430153,0.10127673364634111,0.007766472100493478,0.020408707961402203,0.03312426390237934
0.0774747596233811,0.056771338115378836,0.04099349429481247,0.03471511690300408,0.09408675461247235,0.14184837476765486
0.10610112058468757,0.09036489557165309,0.0500065086553085,0.11283047141098086,0.03206975410698112,0.09031266765653059
0.08899541222131543,0.15540260340269071,0.030150721971771346,0.04616827905347149,0.008327774558136193,0.01880467437603041
0.11305738262107069,0.04198684156535113,0.10297178217003358,0.02728209103878577,0.0015850115378481982,0.023279751204683966
0.12152594269828595,0.024172474613036066,0.02147264550347122,0.08915789526713591,0.014360959033526693,0.008483246095258792
0.06962798106214146,0.0007522972010710902,0.04837704084825676,0.08374887820368462,0.08632926020769256,0.04987705646781667
0.08100894622767284,0.082086915928998,0.059310278856312,0.05275049378811988,0.07267251732395516,0.09333520049190049
0.10388419479197057,0.008848078230203432,0.0011072408604903645,0.0013528842207157564,0.055126944905210425,0.07275908348302015
0.04096308909040061,0.038721539155905815,0.1094557403631447,0.043838025870896996,0.005754152509703299,0.1026291535423612
0.02569365283626475,0.06487988563475058,0.016562486004970067,0.09733046773048845,0.0181666426105741,0.05617108112811635
0.08385757202081216,0.052398126213845146,0.060980400776939434,0.005262702424112326,0.038655737098094264,0.031323404932558405
0.03986219336340724,0.0841076656868987,0.05231087104713202,0.024535094349387384,0.03130439330083677,0.024991483061075292
0.12275222913211968,0.06288487026800978,0.005716853757098734,0.05443015518110752,0.0024312782545494087,0.004367169698861654
0.1219267898725501,0.03129922479479401,0.017694622240547467,0.06040970250925788,0.003089612308241279,0.0013272643504108742
0.08310244412634246,0.025496108689483016,0.008998900378249743,0.07561307472900658,0.09209706606501102,0.0563041446949552
0.0671149010618458,0.036618703236645254,0.02380014826240157,0.05546947179624761,0.045593258083256386,0.012336926316606213
0.10791163461232998,0.01683777536689038,0.02738450040375483,0.025818134970708315,0.080669528180146,0.04230160269915518
0.06493087660338372,0.08828433955274129,0.01712662582514632,0.02968703729391668,0.016189045810701335,0.033975110957802035
0.08531688292608096,0.0266770657088381,0.0571433809292423,0.0027569451412172374,0.09292984799624868,0.044655456772673366
0.03644138962034055,0.15735103371340936,0.08517153338185089,0.05935173508432897,0.03945783917841676,0.03157710714455807
0.01982982149414324,0.011437585520095927,0.08763750967694064,0.04911234835169886,0.04592291811028869,0.07413258192611075
0.040090939493392486,0.08379784133501753,0.05988715110309895,0.012523542919409745,0.06612094651935065,0.07101605322083421
