ss1,ss2,ss3,ss4,ss5,ss6,ss7,ss8,ss9,ss10,ss11,ss12,ss13,ss14,ss15,ss16,ss17,ss18,ss19,ss20
0.006987921838900275,0.09105945913949531,0.06261765255589236,0.11552772139307015,0.04708938662341933,0.04592980040637749,0.015384951657757972,0.003380719224476288,0.1411615363267813,0.002623242994914903,0.11461956510131498,0.07118685691401096,0.05061989275132871,0.048656705902146255,0.06838003277969522,0.07590115110812672,0.19848606262179844,0.09318028286603268,0.016271955948554424,0.051264906640558536
0.0008752499610227679,0.032684379361777496,0.0009184336441985336,0.0898110247242822,0.08544790880844987,0.03778342001570888,0.12380356453798642,0.07162932659268884,0.05778739115933385,0.11304523510732321,0.04258004193917775,0.008330019064858585,0.02965323221820705,0.1292336539765734,0.09833422445303198,0.003768907070745723,0.206520967984062,0.05777862775132415,0.015148347470673083,0.04687423757623269
0.01473217466534203,0.013554747927722715,0.09811361989118604,0.02004246723377624,0.05928822287758564,0.014866807025231235,0.0016699398290735733,0.11702435314856967,0.10837129782658715,0.012007307585205794,0.14875399179274162,0.15300704739102408,0.09652028570494398,0.08187547192188088,0.16125508288000304,0.028099216215763518,0.12134849538296784,0.02741624008009638,0.07125856726145831,0.029065152412187135
0.07457472463837272,0.06511413004197908,0.050335296086196975,0.011298345575585967,0.08739466923149529,0.049530115076737616,0.1052115223351243,0.09401722452964749,0.023507224588496408,0.067415757973576,0.10353221945034739,0.01153245269355216,0.017229953471959564,0.1614890259520882,0.10285704526757072,0.01607368584666439,0.21770194090079178,0.023878065609172903,0.022914414815163042,0.0068540306967290795
0.053258263087973344,0.17810725290621993,0.09746821833549703,0.05272775550686137,0.024655442471667285,0.04753091788920536,0.06333935731615634,0.02875974877206528,0.03328268417998467,0.015441654986085076,0.047292864714835514,0.04572176004943313,0.05918001410587629,0.09542477489385572,0.1288320512555165,0.014991590954020062,0.1279690621829,0.16470206999804998,0.05601493015300768,0.10524453816493566
0.11258197984084024,0.05695282824705713,0.027343407580238992,0.08712201120580708,0.06683938302224367,0.04967236437536936,0.06216899351282392,0.03349537666579529,0.058734642740338946,0.019655537645300716,0.04080297144179122,0.03550521263042991,0.04695975376320073,0.02394766588078122,0.08682916683578054,0.02981662604386317,0.20380217361951988,0.008499641545539673,0.10243725525359383,0.01291279126882316
0.0031205165279502537,0.1088199366192579,0.06110930915368123,0.05475326000541173,0.10619527489377066,0.018913320635935964,0.01872857190667551,0.006524823927295985,0.022732894397836222,0.047270366536940174,0.11697666172441018,0.138277690686947,0.0987500800639144,0.05030004962021502,0.22785344485852868,0.05925656232618403,0.019427349869275454,0.004248975253410676,0.013506861172968149,0.06991799371053153
0.051100673191052326,0.20111672243789053,0.0658078486138653,0.017192789951968337,0.06659679010997654,0.017252910804818646,0.00725879918861437,0.08596729426441128,0.056251654141880575,0.02118100264324517,0.01738493504951414,0.0013717076234413803,0.08710505948939595,0.1735848436319935,0.10893860348559897,0.035390205645271545,0.07071294186785404,0.005276216140346085,0.0498177341915871,0.06015600488574326
0.055133091885765595,0.02607833343134728,0.001998279118018533,0.045093398059741545,0.04179439585778953,0.027181580254705153,0.09703940210409503,0.06748346651709304,0.04733763253923107,0.06090600555916727,0.04967845172373614,0.07310426353331731,0.07764689723949378,0.050621525540325854,0.19469942687888542,0.1183747407865405,0.19567927229196802,0.03798362105184558,0.020438178232794132,0.05386291257895211
0.03959837478869882,0.03798453544642789,0.08225262651673962,0.01823147882849441,0.04325315050599222,0.12431337198306901,0.017370616468770174,0.07474525601189203,0.03136222586877279,0.019435868726392795,0.051836901854932,0.03514569451533304,0.004110634598403191,0.003354308722150265,0.28605225568705595,0.0107695410870106,0.11509910458525603,0.052211654343698816,0.07061196767457772,0.05101532211882359
0.039993071782752576,0.021973439984531974,0.13775570703909804,0.14548603531021295,0.047296107869862894,0.10474368214588521,0.027416990874613266,0.01871370671434803,0.05165378103343584,0.00776628767105087,0.0449989573222419,0.04304323472041791,0.10481906259808699,0.0478627333978067,0.05310805355738745,0.08107708747049633,0.17247074389860456,0.06994926034711144,0.07620042153092747,0.03367747043073889
0.04077602557372825,0.12544420725897432,0.13203857955323756,0.14752528316540087,0.03492038887729408,0.003979742473773089,0.06249389494145729,0.0101830654181908,0.0900381651865896,0.10177487376515057,0.04682563085025212,0.0022231682293734067,0.014958544262503714,0.020391276499911078,0.05443056062919945,0.015026193559196052,0.17852120282785583,0.04374581063266324,0.02696147811008083,0.010243796708737984
0.04841652381545095,0.06553902480471167,0.1244144715902258,0.07588205447869253,0.07589850383428458,0.05413973953229314,0.004419336835182748,0.00015268962655027446,0.05072204684099205,0.08159103990690181,0.05891476614160308,0.03180273653283891,0.013902445338271558,0.059903889782410215,0.2555106820942015,0.007587404042650674,0.03689506057201839,0.07492668908959056,0.0468985494947087,0.07523263051391331
0.1272409814988365,0.01785142161195346,0.006824559654420412,0.1297367990447737,0.11765209991355477,0.09041768430427033,0.12148317255302295,0.023041595687941157,0.03758227265479355,0.01793862508562367,0.0008664498470492928,0.0733246601101914,0.11284561357005694,0.12862509407462897,0.09845535449437871,0.05118726100902983,0.15598158358869949,0.005645340271643188,0.07312817617276594,0.03918713208829347
0.04402680140061054,0.01546902170827589,0.09766573506347337,0.0527517589782367,0.017913327188294335,0.04441397008928628,0.03760627798603722,0.0560863073590006,0.07995656026604779,0.09322744055973871,0.010864608864881707,0.029461490527392647,0.07109074378119211,0.0015149152855963193,0.22636643966727424,0.03903312584467741,0.11638833279539837,0.08683200629508822,0.0026898673100369014,0.03737191113853343
0.06930052206069398,0.021002745785886037,0.10031650791148,0.14244672505964834,0.023253334985780888,0.046997413592666806,0.05882408297418045,0.11051338902695602,0.07424425400021674,0.07805189022226626,0.007454433521802699,0.06536643983062806,0.018708899323519733,0.08784059960077051,0.1675961428230464,0.026679399722743084,0.06529909594075405,0.1310745249585824,0.057845535418010255,0.05951090041362612
0.004578307662509604,0.14072402431557313,0.08410477963290358,0.1390598590324157,0.035215222395181836,0.018667091035968503,0.06027790797983236,0.025263637532705836,0.02695974711710647,0.0444730675425709,0.0036015097060402013,0.004150502927969155,0.020638663201834554,0.01862429717248334,0.18283439870556845,0.06561261679747817,0.34510879981556164,0.034625034855555785,0.050076345853293736,0.01392421149515228
0.017609096898524225,0.17278106891404482,0.13536889732946955,0.11670917766181695,0.024035411001050878,0.007220156091138033,0.0540156540210267,0.07084440205892338,0.08224685035266138,0.05348740082960558,0.10564397614119832,0.04013616384533644,0.005355052382860169,0.1565650291278856,0.05183378163816265,0.07068521599247066,0.0523680619052953,0.021452221064469704,0.014300319337281544,0.03279988305521267
0.027032581530540334,0.20837969557871588,0.09447634133990637,0.16274924313493208,0.009928642678916513,0.05046762938753788,0.03900573600867044,0.062047571673823056,0.038534259661680365,0.018856120727182332,0.051065104796392466,0.01747327513338003,0.03520140818431085,0.08063462349188986,0.019118299636811747,0.05554550483451559,0.03669211639230514,0.06674104246540424,0.06466805715185296,0.07132753986435787
0.00045691034251093594,0.07940327059198744,0.06171992309317482,0.025346649131446245,0.11451049944723345,0.06519429704265328,0.034578021934309235,0.012980771398443964,0.024154481700990462,0.015017475078561474,0.03541761702340446,0.16245556132979697,0.15019450341502302,0.020614669635010525,0.09673570808132359,0.008292104473314344,0.08420976126453512,0.02361040178838111,0.05150932542617952,0.14185168299144574
0.04272142011089972,0.17045160280079505,0.11326763896850077,0.0775207943888233,0.059010700324405495,0.04461214537264385,0.026579565323684058,0.02650417622131734,0.013454634922276477,0.056856644553976904,0.0045599685607744436,0.04121477637804007,0.02233999666890176,0.16231304249154416,0.2109923545513455,0.14216552584186373,0.02916765019724889,0.050867366176216455,0.005020435836338905,0.09345378634902707
0.026617606287636156,0.16360993892047296,0.03750923248302076,0.153567278204679,0.09220906590789314,0.018513445897402853,0.0949057746740831,0.009972046720875932,0.06858448128593767,0.06052825205684394,0.02943123106477065,0.01138195016909883,0.01887803382586668,0.0342158287961816,0.025164843981212544,0.055250950357094354,0.03865731873147299,0.08395156892653817,0.06076965178344972,0.003675478749335968
0.04620569585742245,0.16886290506489687,0.13710499082980632,0.05044881840201796,0.054099070448962984,0.031086920576930376,0.09912656998812389,0.02655974109239299,0.018658109646364582,0.024555931337023287,0.053741708773007914,0.044642225360032706,0.01291528943461929,0.05681358437199161,0.025958511411087782,0.07325910208288997,0.10934810992363694,0.023732614254464688,0.03653226610457652,0.10216231050022914
0.035905727116078895,0.09999878164739583,0.03290851903845025,0.003590313602897854,0.01799933807922816,0.019174376090425764,0.061207682247306876,0.07528125723689742,0.05280694865727998,0.08926578015843332,0.07431517736643957,0.04848306532600885,0.01641276103168494,0.10812523089660013,0.15345272714961028,0.01816159898412302,0.2429069277907677,0.06536553222717408,0.01707601276483179,0.009453345994317536
0.10119278955414625,0.1224174044831791,0.06324653986184645,0.047855404983754055,0.009749061480520512,0.02599781492643279,0.04958757352277379,0.04543110158009901,0.02992078035175662,0.07431097933994657,0.05729731560104947,0.10139660955372416,0.04394822324813933,0.09677621984554839,0.15035450694675445,0.0018408503785497764,0.20178121617575495,0.019465887850371035,0.12390677991642207,0.10656376618510306
0.046738487667841104,0.18226989198704674,0.09444171175013083,0.12264366720929604,0.10571416291907235,0.055368609243058226,0.1059315724690291,0.07689576702175024,0.2180894267963782,0.04595271431953907,0.07675184722878109,0.052267265335622454,0.006400737994778502,0.013348104181253848,0.049747226351961264,0.046559877545360485,0.003435788174207675,0.0345092466522695,0.01869656524854711,0.06304818185177022
0.0012067196054341037,0.08519991031482746,0.1781817016799597,0.03307281636108309,0.08111596640351922,0.013763882794713005,0.10324802404611969,0.08318611568922173,0.055465814254555316,0.003778911464854314,0.026894879346623667,0.04765722468680343,0.014077224537917925,0.14577028072797749,0.030510769407026964,0.011031783979214276,0.0470709878627397,0.02963144834884498,0.039998297084548495,0.08644047391869013
0.02306464940195347,0.15535491064794862,0.14774827323368248,0.05894787422550914,0.07018120246257574,0.027797178151079266,0.05689803471312298,0.07547730041964407,0.058272411757365375,0.08165962702938996,0.004954156878707256,0.03945393440373148,0.06817711309535475,0.17742314317535246,0.04917153835509913,0.10454103017928496,0.07024588106584352,0.13496633089100804,0.0801666676704965,0.012391050840295431
0.0448467097991859,0.12163910729910529,0.05402154748896104,0.07016562292631608,0.15797670874418546,0.028035713283862475,0.1246840195722079,0.1195633225857737,0.09310581548181256,0.05471712174456059,0.06126139766781075,0.014493615178530863,0.06273181116419035,0.016912705600068148,0.08897734022306007,0.0735778351895865,0.09665933894888147,0.13387396071216265,0.1217058568473273,0.0419304721529942
0.026417739611108913,0.11973682980925189,0.17367486650157324,0.04941871553406519,0.010580567143512335,0.01603466105621919,0.11086186622639278,0.016837639983311448,0.005934931319852137,0.0503559626647877,0.032890360305019475,0.09891157621978677,0.038564342527604684,0.09164739657144202,0.06734463566379101,0.08136215140056019,0.15796807942340785,0.10738929145283384,0.053354600960914406,0.03368652995595345
0.00596956631962142,0.206828013918402,0.13065083955898185,0.05570400690289794,0.0833607491848593,0.05972487269497673,0.04658359415626596,0.035764508747840276,0.04070874450716028,0.018555733257304953,0.029823394639482165,0.008102357089549655,0.04159043224809105,0.12070044045600149,0.1527030086875467,0.07986488497285288,0.024502573171746686,0.010388470345693953,0.07225855407701359,0.037902061195008156
0.04887916801087312,0.1826141434073518,0.02981493917487111,0.10468322082423415,0.01807964658224837,0.004150850216329311,0.08148270794055476,0.004962855369321314,0.024829053482951335,0.03179933995294496,0.08053890215627034,0.07149624046531565,0.07631176836509197,0.07818923092077204,0.010095680358487453,0.1323150506642735,0.16154772194868908,0.03698070672549899,0.05979151047470434,0.029687496521717108
0.04367292672128066,0.2189890536887451,0.0625378699980961,0.06824377550780743,0.015028993574222398,0.031224717162880337,0.025837255689005478,0.018756189820651633,0.08539877388244627,0.010104247493437536,0.04206728363793365,0.06203751149228171,0.022097999222501826,0.16185624739559568,0.06315000592422938,0.07479813792560627,0.09837358592092253,0.013704418124230748,0.01874785161858954,0.007115875723365023
0.03914516236429943,0.1413665577931236,0.06760510527617995,0.10038777602251606,0.025922342446724873,0.0540677040912747,0.004452319689007349,0.07112177343815622,0.027461595682156267,0.0710037318764796,0.0036324240949703944,0.07851695337335236,0.02782754891114694,0.029768071061287194,0.114283718427813,0.022736137528393048,0.05124532613344463,0.027680719221604515,0.050121215680684006,0.01036519292014786
0.032329268720450235,0.09867333684956942,0.02235603762733127,0.018091629974969877,0.04003606937443151,0.032962644122099365,0.0983363790446121,0.08556313255491964,0.02136480269446126,0.08366957872028485,0.07683962596507121,0.06223187379611317,0.007131995421507294,0.19200021404418546,0.029009032557697132,0.040971167107505556,0.05162832802733456,0.14876897182657187,0.004834228954323623,0.07389525051863126
0.04563875248209842,0.16322778844916186,0.08789824737690881,0.01961511986227699,0.03670744979587516,0.06018257228102339,0.05838207805474908,0.012773041488724053,0.030222516474190077,0.08914740073745706,0.009620798608962361,0.026851278667669756,0.06620516778926683,0.231145022793227,0.04588173849366029,0.0034217109944924134,0.06608557083133156,0.020655214092130444,0.13148490884162453,0.056944194964783985
0.03844446476464295,0.17379269239761277,0.07935666070248847,0.011562216284074884,0.10092322272633,0.019158396677943945,0.018855499688485208,0.0032889523938291324,0.025164592198991108,0.062376686705958403,0.003389841342927994,0.06561615991751336,0.008932884678825276,0.08891295656842096,0.1932118010097534,0.09457071736133774,0.05513440140671439,0.029081552695606,0.0659304204082621,0.06540371364423847
0.03526452886170898,0.11422030116643839,0.1443729555839189,0.15130027939182283,0.047072306063477544,0.05372905180578579,0.035226851638066055,0.029849555022736857,0.02170124830894645,0.009700569704981288,0.0800013984117068,0.030589046894820983,0.052061579614016244,0.001356298410537677,0.12414812952707796,0.07045599190202671,0.08091888270072546,0.03717191048072215,0.12916256458163494,0.006173327912079655
0.01007746026002065,0.1019318988905351,0.05688681713099101,0.036073862724945026,0.022994367667523653,0.0003542648550308033,0.03216372192018582,0.07359664739694625,0.09881542032128662,0.055282024138777225,0.03823832603657488,0.04782772315961827,0.013398861759757547,0.09792412177630827,0.011337415407286291,0.08991095578073799,0.05160827823439433,0.20139392148403115,0.10962299879403638,0.1886735715138835
0.0412315956403552,0.06491871054851589,0.11479159887373674,0.09519224168172785,0.08330663752918757,0.024447607756774528,0.12170327672965676,0.009257367385693707,0.01254662232355862,0.04164805404620531,0.02029930505146392,0.033535314340652655,0.009005336383442154,0.01157168803608301,0.03866180951850524,0.2022207215315275,0.16476738266318447,0.1063548475885803,0.0033779069960593244,0.018839821395279656
0.01177061322530314,0.08802824979121844,0.11159331877714966,0.08024677151537755,0.12297462830654984,0.11370857363247082,0.038174831064023286,0.10298283029907329,0.046180282556338076,0.12484075538655164,0.05555315877002833,0.03533165333971738,0.060076816523804005,0.07510756531963778,0.027190408773099087,0.035842454253743265,0.19923058664547436,0.09839038363582238,0.03839478058157821,0.054599363537794626
0.025554960418358863,0.03619141331591167,0.17356239589665767,0.08171251893272514,0.0792951738604356,0.03901184353897048,0.06602509889638015,0.0719703587691751,0.0421864826117037,0.1084175718698957,0.023336231309580888,0.015539115375050013,0.11430374704003542,0.06954928287763285,0.11326019542018309,0.0306801655065616,0.07105328791641527,0.06762165729441746,0.06357651650854444,0.060379394063638916
0.0026598420848367088,0.07055361872306364,0.02318625222418623,0.025163631711943787,0.047554212846309424,0.0455598400214886,0.01548846601412066,0.05506947936399736,0.006663181534698904,0.05556472558523229,0.04885765308319996,0.008857767960667616,0.027110861696615876,0.09036723352035778,0.04644499314585781,0.040731914366874,0.31527762891541045,0.09923288550774245,0.023944825668233003,0.03019530333190431
0.02628661084649452,0.06669341726821533,0.032541103153794486,0.0119930533423602,0.007525249035071934,0.06112844920083853,0.004163466511308536,0.01695153066307578,0.020981385319697333,0.006823267703304158,0.010273914160052619,0.049485568390613445,0.05095691699749065,0.07421818443200782,0.30173624191794685,0.03052463894851632,0.12985844602458846,0.06810067019789096,0.0636404971350003,0.01982147950939802
0.014355722474534545,0.18415163763382608,0.0290252582630785,0.02256335843556223,0.09892602899461034,0.020936845154715306,0.02865953587839218,0.10927583524879772,0.007304327023999707,0.026119662763551266,0.05376066609815212,0.10163949474984424,0.05287824428234144,0.012586542489833466,0.04317365507471412,0.08571228943004804,0.04486776712288987,0.07643947643163239,0.014466759008780248,0.05071084723758224
0.0048313030964340364,0.013212501222643482,0.044341005122367515,0.004572752049548975,0.04366681938462072,0.059151727255722784,0.02500915228922306,0.06562065638169512,0.0192027066724705,0.04705779475697599,0.020062325894802387,0.020280416576085886,0.0333140555127479,0.10237626127400859,0.16454098177162135,0.07823639340011058,0.13884148345022734,0.017304138577708513,0.06987003075403693,0.012080245260651054
0.018385701992051896,0.15878061622962572,0.03108302919780411,0.13236966846581605,0.07271737944914135,0.13837306949709122,0.011992247729117217,0.02934050342953469,0.18902211795371285,0.08986331924181316,0.13974212551923967,0.06440704717435267,0.06867162082550407,0.09440870856255075,0.00562106970216166,0.02053854049272855,0.019903281255590866,0.01067546604586811,0.07866103804856167,0.05438505107506123
0.0029003065124621856,0.02069612001729536,0.04990168294573182,0.061354722910512166,0.006751862969470674,0.04659112884688891,0.005908328886596608,0.0446404815652556,0.008875978377491708,0.07568099639098229,0.10703855428942088,0.04879297409192428,0.02727090624260936,0.24004051728731687,0.24125926531529515,0.07244626893608143,0.05817241813328018,0.03274117697079172,0.018053301196602693,0.06332203966762659
0.06640047406447015,0.14001765786125808,0.0028405329399396463,0.0254951727169559,0.021143811705970617,0.01396200956869969,0.012550004484498205,0.034248594377424356,0.07666129779917492,0.029163425353102353,0.007319973015973542,0.0519430944282496,0.020139037623994105,0.038471998511606605,0.024573196136724526,0.05559462836131624,0.27073561379836686,0.01999912318856807,0.0597319365999314,0.038508643349704545
0.06432196475470697,0.13168451296812886,0.10077055821986837,0.09490905536851843,0.06082910932493414,0.03251993792926902,0.11437945377870327,0.06935404704875893,0.002046345056158571,0.06600413515636601,0.0031768007165670163,0.12688108788639374,0.06300138748968859,0.06882796743210941,0.14253481490749073,0.02954718959997745,0.18686499238472346,0.07442717129866375,0.024832280030600642,0.05161413816483467
0.05859215720815964,0.037739352602099506,0.06693177131997892,0.007206303189170037,0.02190960907884153,0.0466923570299296,0.06960717341594566,0.0813553689363797,0.05009616028282977,0.05748894964679704,0.02847980624166254,0.000495950100252446,0.022586174103457236,0.20788136900551352,0.10750158488220388,0.048212257325682684,0.016957200118058294,0.12721769695918947,0.002418397701071183,0.024595511040970033
0.011957783626826887,0.03675555163113973,0.05654718132652271,0.07426453850444943,0.004742660158036143,0.04994787480466302,0.08508387286536304,0.005378429508742096,0.06978639794072851,0.07691157856733881,0.19810207528789092,0.1026191503924029,0.11582895032741881,0.06991628960270367,0.07386014166007968,0.12031386122410365,0.0349864082945547,0.014510920987398758,0.08617987668920378,0.055555404928485375
0.026021166266381693,0.1970409107387971,0.09978574133522886,0.12556082899291426,0.029067473955503645,0.015238080233850648,0.11495553571862746,0.01948430774979017,0.03467338468305925,0.07417671198176454,0.024552471288517386,0.05017505129328052,0.0014546861594789261,0.14967501431173325,0.007484066935685457,0.08687107541121437,0.02581501415380626,0.06377341825669197,0.06728812957570539,0.07075466193486943
0.04608592321511056,0.20892401043307993,0.028953538292344014,0.05767901953609803,0.016715313780736533,0.021532962717980914,0.08619229520479359,0.008364636382143438,0.014423365621666726,0.08852149540865789,0.05012625876559666,0.056112832702034474,0.09412751257370407,0.015912926989773674,0.11063215756482567,0.048478210622220484,0.05479097234480862,0.14957202304371844,0.0476000561294853,0.05027381421190476
0.029592156211532317,0.13447427584093555,0.04819181218367567,9.984984763085358e-5,0.024550670819133587,0.0063422827434117405,0.06617226413386917,0.04875126076736248,0.04036770245458121,0.031706110093043194,0.035463200472278245,0.05999419627427253,0.08704128478006222,0.2251473842233637,0.1359218300496276,0.052310882583535785,0.21722127205261407,0.007857617959845615,0.024571721987864833,0.013430730813983837
0.01418167774940747,0.16938836753660796,0.06232132718514661,0.1540049022958751,0.010583822369506514,0.052415033461779406,0.008041945378165376,0.05912887728061086,0.05442390108015681,0.033819622209558316,0.042357080349493814,0.014758024222861538,0.04977406481110813,0.039775239069269455,0.04600264677705215,0.26706919822586095,0.03292308804854648,0.047819256451468256,0.09015952633081734,0.031973136753613206
0.11022549455218944,0.0378854561476991,0.0547531728590365,0.14069812114434477,0.06410411110925816,0.027783617781702054,0.1412060571319025,0.09298021433961838,0.017777455130561077,0.03839167316643836,0.039704223665745886,0.007089736124737711,0.010181265771717535,0.09695443486496201,0.06764546475921616,0.03180179154928739,0.08953939920501106,0.2400096389910736,0.08772533939446808,0.013203567590599312
0.0379555392625087,0.008540413267339859,0.014676509184446476,0.027605768425845736,0.06441634726896099,0.00854835094011663,0.02555827473236422,0.014553204859820399,0.01152127276532097,0.05411810630144158,0.030247797452540873,0.09319542228437508,0.10572348073771237,0.042453349515844514,0.0990514456778016,0.017261968985557607,0.2723309557840978,0.04213534227942116,0.026054298590245162,0.005277782099655492
0.09229215734489543,0.0031994273361767725,0.14308196449817914,0.01965796741391891,0.0037360962013843965,0.0033435703306620604,0.004525840763717255,0.048845283756197996,0.07828633670503213,0.06533486528642507,0.025387163423159526,0.08864839818072492,0.0007096557070116902,0.18567323349364856,0.20527177872563387,0.08930758886013394,0.026582154125328702,0.02939163729709795,0.03891048211497896,0.027043764258466
