ss1,ss2,ss3,ss4
0.0033598171303024205,0.012676395199092395,0.020816803265863812,0.0021369201460562748
0.0025813733285585615,0.0016462469784701683,0.0006375137805244754,0.00017799460678731143
0.002956372468832141,0.007516026507786039,0.0071673485982216775,0.004279005337614594
0.014691686127270004,0.004725662272412178,0.01557910306040155,0.01442460750891278
0.009631031526424791,0.015100370788765171,0.005499627423736886,0.0030085965222019706
0.006509650696857335,0.0025439133534204362,0.0009912352673596544,0.006555078524047596
0.0051121499895809665,0.005377946786907965,0.011237944583789903,0.0035717380061331336
0.01457489073898572,0.00371575059529505,0.014726327357802852,0.011943066552237315
0.0029017941276541573,0.015745257548375753,0.010310617872647228,0.006410734331860358
0.00925966030714086,0.0010830593249022268,0.019204181279451806,0.008651235403847601
0.00264649084099161,0.020772606689782494,0.005051959559916245,0.0017335378351987455
0.00703097718992993,0.004660620561775855,0.012621487685172036,0.011825371303528672
0.0013759683946852062,0.02316463130520188,0.010810926177697766,0.009787024086410981
0.011323437717181938,0.009703830660845384,0.007903310685673789,0.006198752221994064
0.002919240837001831,0.006712125086824626,0.003921356778701868,0.012636909977086426
0.010162886991497826,0.009725912793918679,0.0010702054619552046,0.0035093430858271204
0.007410046744624922,0.008911043269771608,0.018373047945372672,0.009365799328249371
0.0021402945667442627,0.011424558814361973,0.00011154637216788923,0.012885885257910033
0.006259038337317197,0.009613112721397466,0.01201673960429127,0.007887556145555068
0.004636143596575895,0.0032378281417813344,0.0039035302008374978,0.01557858481918283
0.012047434534863793,0.011150356382473237,0.010715732500789738,0.0018580436405001898
0.005854299942484786,0.031498249301028514,0.002870049428430784,0.004979008732421465
0.013097664757567549,0.00921269542184726,0.02159241977783991,0.00021748036703418856
0.0008176686644405737,0.00031050500615449936,0.008232391145680152,0.006651073966339886
0.013417848287190929,0.0006894634889179275,0.01805976026534064,0.0024952388972538974
0.007899413918201488,0.00042208541216738214,0.0021352036631522822,0.0038965366037367593
0.008413331399686176,0.010972329602903064,0.0020756297690718082,0.0017328462850879501
0.009604073034909698,0.010603851462508805,0.0018258640281894121,0.0009697999772212003
0.00026340076424403866,0.0014990160910850528,0.013199753271015668,0.004814773608903516
0.0035067416737470606,0.017078480471759666,0.005762486468554073,0.009830647391099864
0.004961002536915474,0.0034198653056861485,0.00015880158865986895,0.017561035426430248
0.002203039352773894,0.005581485751729795,0.00015653761918213771,0.008174177135365883
0.009849910154844642,0.005730318811556927,0.01648735098095327,0.0002621990768332081
0.016355477765279,0.008567215950571463,0.014166589240607395,0.032948455652442116
0.008576011198083483,0.003434706954198431,0.0024451145046442903,0.013148960750849174
0.01616265357237088,0.0017733379539762195,0.006374686254205402,0.001611988784156711
0.0041706841290708035,0.00888962510179431,0.006574665627958617,0.012764708343955333
0.0006641276823843964,0.006751268221448563,0.000806837833461346,0.007486783669983425
0.005883186088896511,0.0015837625288925722,0.0062745504410137085,0.007917380386635742
0.010701849459518058,0.0006657637494569506,0.009449175527090332,0.0018165071287487354
0.021955053385545237,0.012878090149311043,0.010691762588911875,0.008412999591770758
0.0064648090938147496,0.0016135660557529924,0.007388141531208475,0.015464024471934857
0.0022074646520418803,0.0075650363756641845,0.015007493723274878,0.015884284598389725
0.0002010473898775261,0.007118439763918088,0.019848867324230933,0.006561634597376856
0.005125831364028261,0.008181950098814462,0.008641300681806043,0.002321323139966024
0.00029209098352619154,0.0037672610803785407,0.007465444864568781,0.013599772063435028
0.01876487266360445,0.006273814750007287,0.008412551298811102,0.014237734197144272
0.003045803491652684,0.006972186361169009,0.0002848997196398379,0.00039910930869104254
0.005525475384029363,0.00812286917184585,0.02449498748718604,0.001601408862608679
0.008747950263509437,0.005718468501629326,0.006334345772080847,0.01559089527870447
0.006708493585698883,0.0018270247365979014,0.012351065709828957,0.007174998898563746
0.0005975119400945256,0.0035399298855301824,0.013293702266643158,0.004689673464616282
0.0012884997970014347,0.00021731089118944322,0.013962912704538206,0.013508584777471319
0.0017508573747904627,0.006850880742241567,0.00013005917471007285,0.019627257489592646
0.002599152273148961,0.007740166337815336,0.004222298582068579,0.007247240461143961
0.002251144801693291,0.002157371116039888,0.017018754166390464,0.0029860205547794817
0.012586123468738606,0.0024831326727679046,0.002187201007814638,0.012546630192218577
0.0023020590913304492,0.00746832432187102,0.010899018088801473,0.0023095795701176085
0.0006967663437002139,0.01644074087298781,0.0004324289598373111,0.0007467426230204306
0.0030747380239563235,0.023040267379299498,0.006418970711902071,0.0023729564057942843
0.012975984683507394,0.009427064860707934,0.0026563785926551104,0.00412596068136493
0.007862371032067906,0.008500335945992728,0.006609932350072234,0.007605487932068751
0.0015394757580113843,0.007275721152602634,0.0025704263750498933,0.0035797515991859955
0.010597563994219695,0.007198383773108122,0.004999647656734078,0.008456888828537368
0.0006488920521628958,0.009063356405848736,0.00528310353860065,0.002280600819731524
0.00011449994386244845,0.012489876079794331,0.005064434835694604,0.00244246603257989
0.004189787931126061,0.00398449670824367,0.0023259996638391968,0.0056873936082668455
0.00043161434065282076,0.006618692996428862,0.0063896173881550925,0.017512940485453227
0.0034698036782782682,0.0014868608708199788,0.015722538527927106,0.00270587292147424
0.007533749778208389,0.006364444983281166,0.01024161094338821,0.010414620407846268
0.003666107221034215,0.007823722455910441,0.0013472473302941737,0.006058836472571261
0.011648077591485324,0.016375185319128103,0.0044288843197346755,0.00455954675789271
0.000558284862047219,0.02113383336985334,0.023143464215975317,0.001590672871412338
0.004408929400646118,0.006546271900531264,0.00841623721232827,0.007288983235740889
0.006449157855022035,0.0051943831413508255,0.002175604744738075,0.014542332876156805
0.0069808183523712465,0.020674081795409867,0.007978555621375987,0.007698579458128621
0.0021043818311736015,0.01808590365551431,0.007180394352377317,0.010985651410098657
0.014538876950921986,0.008941067084108696,0.007311440916844844,0.008876219721642474
0.010517240992570006,0.004116013893102691,0.004064600330169509,0.0019018711929591667
0.012056880237903439,0.006399016771943651,0.019703062757017425,0.01755754645396431
0.0023081176770779715,0.016591339867637996,0.0008843359834485908,0.005583450459650182
0.006456955108697664,0.007888997377168376,0.0039026335150795237,0.008165090816649385
0.0019929062947067525,0.004172939174053166,0.01237370290424084,0.01179794749015087
0.01190708497651728,0.017234005228881796,0.012586035530464158,0.005366545360067237
0.009566412358614426,0.0018919483966288665,0.008655241292586761,0.011962541017015127
0.004353007085830991,0.006446940003497347,0.006233764625368744,0.006460778131405144
0.008998638020103884,0.0007523660382072935,0.0028301742256973384,0.01301333556702577
0.0026189106320892827,0.00814398585938578,0.018295946626232955,0.013309209042209698
0.0016266596418585153,0.011129065353815294,0.0025431712330205966,0.003519529744299505
0.003545448192379163,0.0008216683498097572,0.0074243285974744415,0.014550183614593171
0.009944253923534905,0.013748803882628807,0.02210947819317944,0.004509342777127178
0.002663837556927187,0.005987782672971011,0.0009890706090720618,0.0086406797892445
0.0075706459910791415,0.013169504169367078,0.004376958331004451,0.012556009359654606
0.015087275248673064,0.01429226468983768,0.008070119301673754,0.0110456281609379
0.008967257482150718,0.00337087800178935,0.007641728149435569,0.0051603091803725945
0.007361124070328446,0.010750489937029338,0.013260306902208092,0.0008331727482636732
0.004258615934112611,0.011274321758332814,0.007592117599346469,0.0031330758987247196
0.019815135317420875,0.007873241575158996,0.0022661788887449377,0.006290913224771983
0.006363662276167485,0.004514487623420915,0.026241320465961143,0.0006627750445703229
0.009832680480110205,0.0038540167307603655,0.00035570781232408276,0.005834792110713384
0.018077114342188456,0.013797741151404492,0.004315448555229047,0.012204445059865624
0.00999539035432926,0.010500761817715292,0.015498373688565206,0.0030927322775083153
0.012953777743398433,0.014438132618443726,0.014180713947196744,0.0032410422369734634
0.009440633458454946,0.0011313218120941706,0.0026546478676053253,0.0037195189788683455
0.00721027354982607,0.001232844813090278,0.011519114694677172,0.006672760421278944
0.014580885655221216,0.0024345741788261662,0.001485891041612606,0.010895659840232002
0.007145023752982234,0.0115235158798638,0.0020955729420069308,0.012133419704984395
0.005781321509648201,0.0009091804827134232,0.002623263624933906,0.006532421857797345
0.011685818577402002,0.0028994914315471918,0.0032865578424314586,0.0027094805413686775
0.0165349106274635,0.0084579008600617,0.0019545054361747812,0.0043513374368069875
0.010685549585129284,0.0005081526060258162,0.005775417538667133,0.006920847027834154
0.012746210060637898,0.011325960916717094,0.001333068232918106,0.002842171076894765
0.015885017973263575,0.005126655851869335,0.0007584620518205898,0.0008541858252407125
0.008411196262556743,0.007443472401242245,0.014872233556487176,0.0016700453460163178
0.006494768867951773,0.006830002281278922,0.009607762829520904,0.006092654007875057
0.0074917994544809905,0.004175387631630575,0.0060033986316802455,0.0017150859566519906
0.004855894186585473,0.009548980849260686,0.0027307767746482443,0.0079283442492725
0.0009468487476358709,0.0011115461002928183,0.00457909888443125,0.010302001331503809
0.0027757694635498955,0.0064228854820380776,0.004558288865676138,0.00751752245641521
0.010543511722917759,0.003153988915874161,0.0170971952366912,0.0024536533256231765
0.004987816374095995,0.004134373648727547,0.01893059357631374,0.008250762820775649
0.005033364293093518,0.02157392721447173,0.0006784506555724488,0.004883713697467199
0.002487750874956121,0.01048347223921277,0.006075965511695207,0.019260459215132558
0.0009087260435854747,0.0037169247762423685,0.0042958595355463685,0.008326592809275548
0.005253653195407801,0.015610365071701972,0.006497594944578535,0.01094280990180058
0.004969309448256036,0.0006865499522439079,0.0069723143377369646,0.0028017280644578764
0.0030250344721917326,0.008456915435714848,0.0020101166765226696,0.0006206434725627588
0.006904879672663932,0.01151476496158147,0.002226078010668134,0.01017365057237803
1.368688064181983e-5,0.006293299168794724,0.016426132418512155,0.0007855382440911034
0.003101852790717292,0.0001185915518910995,0.012759344209282654,0.0006536333386205316
0.0016155886774589713,0.0012397187697668426,0.003436962908365924,0.009517822797602384
0.00951297872801438,0.002898805804981894,0.006756873451035519,0.007478624217648862
0.00828025538679606,0.027010829873255367,0.02086522377847087,0.017044513476458363
0.006205942141984378,0.0025331198796650946,0.015108600290939158,0.005197458812666731
0.005164553011070389,0.001549774935819971,0.010631099129195513,0.00989323422284949
0.007794631431244282,0.008861181465916612,0.0007678626851224531,0.00906286701852259
0.020067564066620327,0.0052238574649034735,0.0020526248748592327,0.0076228345894330495
0.0059344960995993505,0.001695195202298398,0.017045875972666342,0.0007446945249663662
0.00456459862590278,0.006348959584647389,0.0068314816486395235,0.00515922639889822
0.01463845115914628,0.004350666828261702,0.017401541447048682,0.0038516356168993913
0.0012324855691374598,0.007854499071422242,0.006607322284120382,0.00771111013375996
0.004634494836948973,0.008303074996386552,0.006395165386477488,0.011046698574400448
0.01555102021734105,0.0058430397113479965,0.0026245843672564606,0.009767671278157742
0.020620140147491448,0.00955149168307595,0.002156948355936216,0.002921262688957043
0.0006568041705248284,0.0036622876787759783,0.008123652594745909,0.011120409857450895
0.001312457287821996,0.008022403878051466,0.01032342720079708,0.01086087152191122
0.0014663207948386193,0.012414511455797014,0.00782994921358163,0.007415996343330052
0.0010433780331898846,0.011941166188078911,0.003775997847306012,0.009879494553256587
0.0015525246817826395,0.006916696374845841,0.00284374527745985,0.010339943906946673
0.011662354039721167,0.014402426297740792,0.0032441594458621466,0.009830215597882467
0.014473245856569346,0.01304098392924096,0.012398529352290848,0.0041710720587821055
0.017918186368408532,0.005331980926735536,0.0026928390651788548,0.010104399709950697
0.002963521074897228,0.006608211579639897,0.015662416286342004,0.0019022788284805917
0.011031894795139715,0.010113785140545188,0.011730584548006183,0.0040276561148009605
0.0007119164474649926,0.00918573140008619,0.009378200200629381,0.0007144987363891087
0.006173454621904856,0.0038670784798055524,0.0006423342801229266,0.008069178181538945
0.0046031627744307045,0.009005299197215289,0.008053291776692761,0.008381824548383515
0.004131359850567091,0.0068837336722468246,0.0069987221537800275,0.01672231661740191
0.008308759491383702,0.006362091254715545,0.012738000687725598,0.002326981211778994
0.0019566800197023154,0.00466081369035944,0.012088185934574572,0.008678174572077141
0.006401646023118709,0.00498467927274346,0.007586561066681857,0.009956917109198377
0.010333744226962087,0.00513841090383668,0.006308650336699791,0.0027933954534584216
0.009501995347249827,0.007510750652184838,0.0041868848335115585,0.004087736046367955
0.0021133170226573083,0.00886811802967261,0.005943926830700927,0.007269917051091398
0.005229813951489012,0.004679770036092615,0.00675896630398424,0.0034809777095648805
0.005176328359582405,0.004445431430816775,0.0008831995087960224,0.013074403645705304
0.0097709785649871,0.0034600824105220905,0.0036566590487447557,0.006656654435845757
0.004658975988641557,0.012806409822021175,0.002143684707771848,0.01256218053250192
0.021839491893470245,0.017540406703172466,0.01698351119433725,0.00394803461660836
0.01040281293540921,0.007949657019027896,0.017805171815313662,0.002187587066153555
0.005301149004428026,0.0035093260156896034,0.00869883041259073,0.0011785305216131415
0.005221600440733081,0.0172976016075466,0.0029395760427917417,0.0007345999774339466
0.007854983663708456,0.004686638533680136,0.011264428592779792,0.0004692940869229869
0.0066200183164389715,0.013084672968138155,0.0006944684063359218,0.00736503869484378
0.006901358004679343,0.0051007606773265405,0.016730566000242458,0.007822203003441313
0.007194397948468454,0.004909377178133915,0.005127229522178748,0.0002685949197990705
0.01416329414567651,0.002910897465640924,0.005814170372837424,0.0015741347866296343
0.0007703990893908165,0.005804194697144738,0.00018241799374242162,0.007277596679234063
0.0048982097447634945,0.009066213288503927,0.006116707625523591,0.00961189246920497
0.002132081393570706,0.012152860371937012,0.006900907765070691,0.022534865481441086
0.004259358001957918,0.007780830372030713,0.007914113773334166,0.007878342960513271
0.016992935581977068,0.004027285354671302,0.014066830946026137,0.0015314236029037285
0.029750697882541623,0.000680886041687949,0.025681687202486172,0.012502715510935214
0.0023912104569563802,0.021605348573711932,0.012556433224996541,0.020278093735307732
0.0035955548960965337,0.0010679658106963865,0.0002485691229558585,0.010986357069556158
2.8180594456134008e-5,0.005184585246707416,0.0165282908455725,0.0008100694894033764
0.012722970656347057,0.0009338305867768272,0.012429943608163166,0.016762973174511232
0.01434432843638756,0.002423523034494138,0.011740070070305196,0.004953296416327952
0.005452856214753489,0.008482933003474209,0.018130431602633643,0.009485086144657115
0.0082988701004409,0.0026642818882155043,0.0004979214098780368,0.0172480687805997
0.007315987210000388,0.004637906150547572,0.014341208660126378,0.0031173393680649065
0.0020722692066378044,0.0028878953542237533,0.0021510688595148156,0.021566946413365706
0.00726201436619328,0.0005030296554433098,0.010184698320669802,0.0002751875776472073
0.00034468558399710226,0.0037490618366695064,0.01285769146436592,0.015010956219708117
0.01619530383575877,0.008036254660785303,0.004913152703089846,0.0037970301102184974
0.0010801752978710979,0.017536702938841603,0.0017738960509245145,0.008562631370348186
0.0014056574940395812,0.009899941902039218,0.008056767679838615,0.012667390124133234
0.006760293374932459,0.0108746012645128,0.003705878901124388,0.013355280472076647
0.007177452370230192,0.005063434592020349,0.008071174123886946,0.01505155721511938
0.007932143130168639,0.008743171629854702,0.004748203958814602,0.0056247891521643235
0.005273387485546903,0.00732029555519043,0.010234284541334729,0.005818072928690847
0.005675789512964005,0.0053655016201837,0.010939568072401956,0.006509448853873998
0.0018277702032112515,0.009470454298154631,0.0015989830058172844,0.002422642114713591
0.003120173715217291,0.006022756225458305,0.010666791636723166,0.010240880877017012
0.001407829830839062,0.007114323949887039,0.008455904386502183,0.011867449502419424
0.009442600922195494,0.0005348530531556269,0.00969834668315845,0.013802005781251422
0.010969100696854719,0.002241008022893377,0.008279508367526476,0.0037814463589880293
0.006143450489815219,0.011166482563224191,0.010789260633596573,0.0015292985114339333
0.004765403260390988,0.00728080250688563,0.009249225638775076,0.004988627893063299
0.005321192810570032,0.0055456184644247074,0.012005470240135254,0.0032633348626921158
0.007507815901800569,0.004054166779879213,0.005332899483689432,0.011538559389830083
0.01088845421790294,0.009697964195183761,0.015910084818138083,0.004245799165437736
0.003343771902934175,0.003697575358741672,0.009023357531426322,0.006587243926887853
0.0018051189009260183,0.01480614210973801,0.00609608252639092,0.01208315387012111
0.0016832031292967435,0.001962079586980307,0.0045196536000849125,0.014191037881704768
0.009670728716746395,0.0012653024711563128,0.0002673603245207016,0.011911769040752255
0.003837200040615828,0.009928163976442432,0.009544928976326356,0.010418542231323338
0.009343617100167548,0.0007078971495611567,0.0074088830773479395,0.007068601842249031
0.010457205593121485,0.0019045513012845813,0.0018811111173419408,0.00677170074068304
0.005574768268436993,0.009346552261624879,0.007805808248280132,0.008066672796789237
0.008106675920405156,0.012706045788562706,0.003341746962889143,0.019098327108999686
0.007549589814349436,0.00782636204043579,0.007204133770428817,0.00677246211295823
0.006924707108998637,0.002322944466277106,0.009723996528681209,0.010414603012336324
0.0006198451895139187,0.02427474699886129,0.0003684603662114674,0.006023803103957515
0.007968780111274667,0.015059669558751421,5.069195582089569e-5,0.010551710707544302
0.012914577020297474,0.007621271538818823,0.010423584761333666,0.007990469974579775
0.006575706832508058,0.01144761588944159,0.007342369981540683,0.005668390728197068
0.010685312375813803,0.004921311323849484,0.00693642375852198,0.013249923963064531
0.006582466626805789,0.014766501163572155,0.009331067619355551,0.0064449407818511
0.004492221887400042,0.007992054975839095,0.0021611783161810663,0.0014387770580662391
0.007946684204239026,0.006128765809326279,0.003948464015206649,0.008678838829488552
0.0018318501261970648,0.0019210323919529174,0.013936487781248905,0.0017524499755605504
0.0034079908593469864,0.0018224594677595182,0.008998110342892688,0.0027297538552653517
0.011915566632288835,0.0002489006171877498,0.027974272884976732,0.007636311439602026
0.009074743101312068,0.000636556101486841,0.001364244259782125,0.0039041973267665824
0.001281710546909991,0.003173094068825892,0.00307768975856928,0.005914543442965861
0.0005121887431596319,0.0065227165388466405,0.0029844289973722884,0.017854080546749956
0.0004064714876582334,0.0071548092358023705,0.01873686446982864,0.002339755859038676
0.00023360841703632654,0.00030903722356034424,0.011918582412841078,0.00462981650142204
0.0037032357931059312,0.000876843116610385,0.0014214166821678803,0.0037392072029254846
0.00514194842093958,0.006355722586076402,0.008580132849680434,0.0009213607496925956
0.0011959218105401515,0.0014011229889325542,0.0023356701384625424,0.009010817721218718
0.013611502503312082,0.019222360244563273,0.006385238999263419,0.010570481711868744
0.006721846799126381,0.002520417510609338,0.000887730558048191,0.01002499275539122
0.013784840063600756,0.01078091947528068,0.0032460018108494883,0.0141907278569861
0.002410690889770452,0.0029500214337443054,0.0019752504916395247,0.005677853762457329
0.002398679510721416,0.001945985044062964,0.009380203551370175,0.010867954698461762
0.004754452908651137,0.008570219729342528,0.0005003715645696375,0.000381915115721704
0.00537877380846402,0.010610949805248428,0.00817818431475038,0.0009816825324974194
0.007749539374906918,0.0025961570863762,0.002267139851911276,0.0043020912125994225
0.0028137113335932676,0.0068304351375940335,0.009181700781159834,0.010538485378491414
0.0029882141592256707,0.006720099726032199,0.008073794701294839,0.002007878338422109
0.00517029317508903,0.009874386237028071,0.01021659351931639,0.006915702209096884
0.004333609730673377,0.01594136966851446,0.0064561945621603575,0.00041607872897285616
0.012812109578984808,0.0014112339788680001,0.009593127910461498,0.00784546192993443
0.011389398186175355,0.010737852281115758,0.004853496558700658,0.004150500843351913
0.007901879287498257,0.005758861065778862,0.005275040926658358,0.01204880709756554
0.0025180838232152477,0.008778519480687872,0.00474142190063737,0.006128819027352627
0.00438273398859756,0.0053824225795338024,0.006110165586931543,6.792610493882926e-5
0.02069849925836467,0.011955958954237582,0.015674370681650885,0.004849415196474565
0.01160842768681157,0.002229877841475023,0.0086407403442564,0.016193039671366722
0.016719961090446354,0.019858812283683677,0.0021922210898463403,0.009355896359347223
0.010537330760617048,0.008980173120972525,0.024351550305250682,0.0033951918301359314
0.007405325476916789,0.010290697692148217,0.00549908579224471,0.001408549075675379
0.004753156448152554,0.003251693677177645,0.004577329196961171,0.011794150019308653
0.00190450493715182,0.0060940718426861695,0.01278310823312705,0.009507939661857605
0.014768375107841819,0.0058254536594812625,0.009140961674483646,0.0045712708472887414
0.008344277136275238,0.0160257361719998,0.007131900335833856,0.001127861976762581
0.0032598226549227995,0.005937360449179234,0.008072272825033323,0.000490037287540159
0.0083004166372604,0.009214935403396251,0.016205907802247295,0.01241984133193418
0.007238879909768301,0.0038320446962309667,0.012291444358839956,0.011185998399236275
0.010422324290352827,0.001621913650363441,0.009795377030405998,0.0009700269320315701
0.008940116281123688,0.004311803658694685,0.0056196934943908905,0.014726249232345473
0.004019000568894952,0.01852973872497467,0.016647625569590974,0.00625667220292787
0.0020487007480716906,0.004979171023133739,0.0037716468554174175,5.6562019235958466e-5
0.013029844430618021,0.00987672576748919,0.0027964202008263868,0.0021244784522189636
0.0010660063751246436,0.0016170724819996331,0.008848457703101264,0.0028535804651847246
0.0063782030848441,0.012626297822845236,0.001064161295166074,0.010098707173816291
0.004548028637449471,0.0027846295096911927,0.007928017021534457,0.008430808042861289
0.009686666491501333,0.003434927594839136,0.0018728768607645136,0.004626688671816351
0.0019120008316597424,0.0020325120409715913,0.00670072916101769,0.004747626733397856
0.002796898972886098,0.002371600997336584,0.008252875200041246,0.006892743465453886
0.003220501997891654,0.005411208798559819,0.009666936038600672,0.005708310833515438
0.00661566714678129,0.0030655202575630394,0.0013798732241672507,0.007976693564680436
0.015549825680983134,0.0024926898188245934,0.003616107420554502,0.00029738461137618247
0.014732668367796858,0.012088005807538837,0.010237265964945138,0.008462588970932576
0.0015967593202850959,0.004020508310411863,0.009125719122359412,0.0030997305105265787
0.004510733116382762,0.01070900914817909,0.005305591000354643,0.006632169490232913
0.01756643639650063,0.005245224988113589,0.0014565404511490995,0.007457176076631441
0.005574638872399418,0.006994956618712204,0.01627456028992411,0.014443093107560818
0.013725584116342414,7.153753463569553e-5,0.0017144190380185493,0.009344954627843679
0.0072244282657092955,0.009600706890993967,0.0036123946138486213,0.0011060970265464245
0.00013512494762092132,0.0003890386703135557,0.013366028075008836,0.011439734846240312
0.0007085962774777849,0.002372858221067829,0.0023944361151015205,0.0024593345401037994
0.002567694955710604,0.0037471382027047255,0.008399934126790968,0.0017350902145711943
0.0023558386620803834,0.0067209518997910465,0.001969412752541357,0.014163213203817438
0.0018476314019646913,0.004260921598429491,0.012374362525625501,0.011870358220204243
0.011085109401865276,0.00014475124518761238,0.001491642247608301,0.024032929545876783
0.0037421154731314948,0.0048740477514868374,0.0007464033852298994,0.007020824442734562
0.005417137569651193,0.009001864082122755,0.008219725050523522,0.009372962502942422
0.0057072417946005755,0.00479762382249549,0.0035259038301811807,0.015233005708345891
0.004466451393084937,0.00262355483513135,0.0017348007283044262,0.00626610043889235
2.5247243100485303e-5,0.002892210072026088,0.0019015707481522565,0.0046853784326971225
0.0039276794292544435,0.012841634647389218,0.011353719051043638,0.006348353668349494
0.003009450502574488,0.005720194160088162,0.0006793171957220101,0.0028357072401369097
0.004033129039188708,0.008027407628016639,0.00028319928892324393,0.007996017248525429
0.0037456855716834067,0.0010475654625637712,0.020346443133416176,0.002270925366423965
0.010917518333229978,0.0037187408825749718,0.001621945671962916,0.0017808986840101774
0.015321733099274207,0.0023853208859387874,0.007376074288760235,0.0012039591741611773
0.012649479618395654,0.01244354668684205,0.00549040451683328,0.004426051239323078
0.016491403175526442,0.010788383130185363,0.010387942251976576,0.008875860740183724
0.014568414994870944,0.012422441214424814,0.006915186255197729,0.004427491528025939
0.015074814913143192,0.001481493186170277,0.018978598966057168,0.007539786344578033
0.011487158100051223,0.02192359654421877,0.011131693685340675,0.02821973593451005
0.002839354271861813,0.009969080634766285,0.00356416188565586,0.011807634375089015
0.013226072471344046,0.014758524804051903,0.004201032771242889,0.005082827110243511
0.0031340862819192647,0.005035602385793532,0.0019660644348035152,0.007200320185282912
0.0033964464174222222,0.0063792269431449874,0.010646878682441805,0.004145647964146157
0.010014051011489139,0.012812405973958297,0.0015034255385548104,0.01313794149670146
0.00909166147827171,0.00029639745980635207,0.013346782327133285,0.0012972313040048294
0.000790527775404202,0.004012481903573015,0.01959140124170015,0.010073251153831458
0.002831613075997985,0.0034969868744559656,0.007549703751170904,0.006921405229022657
0.006704603247531871,0.015007870872211072,0.00039170098847857415,0.014065450719222473
0.006650536280613378,0.0041742011503166955,0.01132750565157278,0.004644420079812708
0.008289815657946955,0.0032673941230175457,0.001134688195171392,0.0011016797868942767
0.009937775900314616,0.007005519894121994,0.0011104477662490873,0.01437279469518541
0.011704636853306895,0.006245094482126578,0.00023476105847106317,0.007255255393800759
0.012559187571706733,0.009698085812004507,0.004729233424951734,6.541808558120898e-5
0.00848472480810925,0.006141247342897907,0.0019152847590652514,0.0009982546023310356
0.00367725315993582,0.006407141449107598,0.010900249029809107,0.01660079108217605
