Time,u,du
971.0,6.0,0.0
972.0,5.202618478203824,-1.588913938294666
973.0,3.216262013767575,-2.3492562447283167
974.0,0.7073533126491676,-2.6327581315948185
975.0,-2.233868863610767,-3.4179781661315065
976.0,-5.722582537373137,-3.374085703752287
977.0,-8.676959249412693,-2.2517756448848516
978.0,-10.124250993562162,-0.46492068835161815
979.0,-9.582636112616122,1.8433847037979756
980.0,-7.415815829858313,1.9942014785446731
981.0,-5.688492830255481,1.4597470523509288
982.0,-4.361868793067381,1.13436167727812
983.0,-3.35950269285446,0.8687733105834142
984.0,-2.5323084045888664,0.7914215333989768
985.0,-0.8016352016131022,2.5623217861595937
986.0,2.006873047903781,2.939018549161598
987.0,4.850221381996117,2.6118955589691093
988.0,7.130537261453853,1.723978645449617
989.0,8.26743278878464,0.3957696918604453
990.0,7.835042852667349,-1.524127858642307
991.0,5.501973777047515,-2.50360949213363
992.0,3.4033940068263675,-1.6697144248271567
993.0,2.0024604516606117,-1.102228589139012
994.0,1.0435366290261374,-0.9902063685871476
995.0,-0.7794199133019796,-2.4478289099730643
996.0,-3.2834119799112402,-2.3834882730534397
997.0,-5.385818773504423,-1.6881827524898092
998.0,-6.589724347236772,-0.6393124981820714
999.0,-6.682929524547151,0.736394126271178
1000.0,-5.192260452771866,2.37556866425821
1001.0,-2.218799970413359,2.915774376755584
1002.0,0.09285161095551893,1.6829329279074658
1003.0,1.5448115684172923,1.9057525888693716
1004.0,3.8700419246052884,2.4691180888039734
1005.0,5.9768127898151455,1.4481680209279124
1006.0,6.896852405272222,0.2877284320980925
1007.0,6.5148970374963255,-1.2584645528629574
1008.0,4.51835073003246,-2.8881357702640886
1009.0,1.7847012799696065,-2.128645528046112
1010.0,0.06991034725843782,-1.226393399802488
1011.0,-1.2958103025346852,-2.091224248051409
1012.0,-3.6389036045369614,-2.346023836258388
1013.0,-5.606516121758904,-1.3269112212534457
1014.0,-6.437019201535119,-0.2781980320974785
1015.0,-6.132373431262401,1.0884917554235054
1016.0,-4.3088947781157545,2.6898833313897317
1017.0,-1.1317397264385476,2.9338761589156777
1018.0,1.1652025724882131,1.6375405800045149
1019.0,3.0346433757164593,2.423302784935679
1020.0,5.5115342066059325,2.2274044364690306
1021.0,7.115970968713259,0.889905861037494
1022.0,7.323155031208217,-0.7005807397322751
1023.0,5.865322098608466,-2.405250810982258
1024.0,3.0692896959975693,-2.4660642535901576
1025.0,1.089172966532679,-1.4500058871511292
1026.0,-0.0487545444022191,-0.8433159636247914
