ss1,ss2,ss3,ss4,ss5,ss6,ss7,ss8
0.046103061799416284,0.003059590938827988,0.013800432742304105,1.2260188568834222e-5,0.022684327548207317,0.019332033954832357,0.041657831531399785,0.035155963660655855
0.01695453834654409,0.03510076934337334,0.027836146241498824,0.005460864940480782,0.02670026831075003,0.02980271688101874,0.01781808931875137,0.01718891945195651
0.06590375454328556,0.020076159420636005,0.009475057999540924,0.02641540257121886,0.026425714355481845,0.016928908037126707,0.021073331783167996,0.0027019556276734113
0.011217303118182989,0.02155726925017972,0.0373059799872505,0.0004365934393509062,0.015457853196392323,0.036462935010804096,0.005416119947249014,0.004096626847422921
0.02671131511140654,0.01565297709120882,0.01397561120061662,0.025557489669932435,0.03343524384238206,0.025790304765421032,0.005565421109083292,0.009618186361464517
0.0512512456419693,0.011633335030232712,0.003933772066797218,0.006784811012231368,0.01477286411832121,0.03427484210900382,0.006486996515807999,0.053140641310357305
0.0307648763774243,0.013001660738204798,0.007404481640065045,0.019236965483771715,0.026259755287484435,0.0007827334149993337,0.01887421014952091,0.040907379812929724
0.014475618790069795,0.004952078891346931,0.033568000509057346,0.01914913179663565,0.009667079649184698,0.021002454965983332,0.026551770348676083,0.0015598132386968194
0.07255289766398788,0.0080579923502975,0.01672672137527604,0.03775370861644655,0.0175562332034835,0.022658803467200787,0.05169236470377898,0.0008331263701292118
0.018769124167430488,0.007742093284499843,0.046462813560762976,7.327501340456793e-5,0.013401899896870084,0.005518284655488108,0.02876864420704897,0.018807066573649514
0.016873448467118267,0.05021933201655202,0.003970739390426638,0.01657084923958703,0.0216814421610066,0.013435691463650605,0.016671431897292477,0.020527696432194514
0.0006890944159543095,0.017809622200924486,0.03021078155156478,0.0244747855490459,0.042715841289204755,0.059723130945489186,0.02061839651838495,0.022559034711683634
0.03427328588968108,0.05090702206623443,0.01764216790225397,0.024551561207270887,0.0525939416028223,0.028704402420182948,0.0011879618063468417,0.01555029946421585
0.029122140879969324,0.05514253856517377,0.0066468145202030204,0.0034233406603711536,0.016842077060745555,0.02282847471095469,0.004424956759644501,0.005981303525028521
0.010858303887559673,0.015989496957531758,0.0013475480041777136,0.012114240410310166,0.007457475136772031,0.028840547030581212,0.003211867300711478,0.020759922842123822
0.049885615757404494,0.0009447460826454764,0.0015869809261163596,0.0033008697857004636,0.01234686072301395,0.03287632372488508,1.992619826328816e-5,0.05144045658193528
0.012613955847605536,0.011840815948543488,0.0378370046413382,0.007681623948350624,0.025150471494856476,0.039372495347883486,0.00513119104401158,0.027660596923915596
0.029894474137971173,0.021718556431915274,0.013880975264736016,0.015696023518141464,0.03026361650260052,0.023656119339356633,0.020561370656519504,0.004610801515905921
0.023617021190805925,0.02004942840591777,0.013453522610604902,0.033961540187267256,0.0056308720903917794,0.0068572524605420475,0.015626275670282734,0.00047071938622222627
0.00685229653091183,0.02889812210064819,0.018058576592466926,0.017431370023464166,0.0005428655027488177,0.009738703561811703,0.010209880769224139,0.05286237962287355
0.013700509843265308,0.01739607563685863,0.020665285232423503,0.025864762080268805,0.005283710285045591,0.03603003935906338,0.017585848654310402,0.000381683785032086
0.019806665720171018,0.07270248428933156,0.015209096188176854,0.02851742111512849,0.0004204440554460912,0.013069062532601072,0.021065493138121148,0.021373109136538036
0.0018352727724001172,0.012762013360523381,0.002014909431851797,0.0006140087051934648,0.053744680324068046,0.002005741450675287,0.011661641276757274,0.025216568732475866
0.02300493257182582,0.006516744558340224,0.016947566404225393,0.01695901086352563,0.04394450751929798,0.032048876831194575,0.016158837686907398,0.005290994965767691
0.011474367565241445,0.016088493371683235,0.0123657848878913,0.0348279043290776,0.031929107984411474,0.03346848505607553,0.012386134118077116,0.048543816516395624
0.014788931703444204,0.0034119463339652724,0.0065898610009884565,0.011935784230779086,0.006121945180297787,0.007352937510231074,0.018373154166331843,0.026765135347991412
0.02042044847452884,0.005725336622357414,0.014348558847970592,0.025870006257309612,0.018550809195246192,0.02962984101334086,0.011137673606607319,0.009322833861635519
0.010730245009265388,0.02214589208673641,0.04048327186458989,0.008281404587142441,0.015767659419443122,0.013856530431837445,0.03718310021877403,0.0013315156624178867
0.043842996831940206,0.009635745007327643,0.011413041054528136,0.017083063124415862,0.002253439174844424,0.014949502167790174,0.022910167852439527,0.03343572012838191
0.015270137093790388,0.014772173371714834,0.018030538550356943,0.048757135163877946,0.008099138793143022,0.027241396687452873,0.0041911291482688885,0.0017401782031483438
0.011001103875970385,0.025941342957169707,0.007606706872843599,0.05180388642990147,0.003275205116941171,0.013258120053792764,0.0076057631923413735,0.01585815166488115
0.004906452864951849,0.03816836402736651,0.029696766958333468,0.0030592271980231,0.04171887098579533,0.0076460341577648736,0.038093561711167824,0.03213745930167385
0.02460563264764867,0.04819347011352244,0.04263901342506673,0.00220587797521195,0.019585028222846884,0.030498904709641252,0.0033767006271702683,0.005990233416486837
0.006897202446969643,0.046979228687424296,0.01606929556995272,0.000666777186122132,0.00010374511874002563,0.016320241890760697,0.05822723273887442,0.04436584604046287
0.02028356343731716,0.04879750539281112,0.017803718388477344,0.024287432125845644,0.0159019636668151,0.011760532477282306,0.0057406740780627215,0.010008740740259219
0.02946819435419369,0.022957622436302567,0.015555963197610021,0.025755946379618363,0.01386580820235012,0.05913843490468211,0.008074033099780917,0.04444241151396572
0.030238102739378464,0.031290826619224325,0.0009915922891445019,0.042910483500451964,0.05337781742419536,0.013093845569867073,0.008108317195905145,0.024336712258491232
0.0314254512064718,0.025284445279096825,0.04159006674547472,0.01708515697065113,0.01663012240915365,0.03251384497017646,0.0006663165488253576,0.05029097604048373
0.050180742548398924,0.025678746715625346,0.0025273499771376806,0.0006763557085091018,0.004089812859141234,0.00026631319972296284,0.0209461011471262,0.03256059793554474
0.04466292179962009,0.016565431139409666,0.02744069120252057,0.02414733768059935,0.012079411059115308,0.03837354702413449,0.02425816204879468,0.023217020649089294
0.032169474002403636,0.012251620841780893,0.005151848822619904,0.008727687729552807,0.008509274206201121,0.03632440554662697,0.009817745569789166,0.040134233021387015
0.010107809734239559,0.02155161844569893,0.006945024197196118,0.004664529610635134,0.02061111603264484,0.03080472540403745,0.0031781572298299216,0.03897633513438697
0.04860919794660677,0.005441837242719344,0.0012231330611930647,0.023568834793753088,0.026942031882483317,0.006665358805007482,0.0058186966016176445,0.00819310306036345
0.006587329197238749,0.034406137963598114,0.009425674450202438,0.03097014110758384,0.02381091091265019,0.008835396132634319,0.016680754011304755,0.006007218857690735
0.00507817674333151,0.012717701336505877,0.032293282293600824,0.02605715612014207,0.005693020291320719,0.0338259050829163,0.007476468751342449,0.01937312493290833
0.020177292666554762,0.03253440176680523,0.023890997007081093,0.013274568764654398,0.018285160737457666,0.03619046178314605,0.0015597654679197306,0.05640771023552599
0.008918193441509887,0.01310684714740411,0.0034897438536316038,0.050000499462584815,0.019678344406326174,0.04318101225708687,0.024257937000549592,0.02396685580603288
0.04807414572207677,0.01988618255150882,0.008089299005509058,0.002655951236873458,0.028090464938271976,0.021476527661462384,0.035319932989058375,0.00012175319797681768
0.04893172685667337,0.014579029910154548,0.01805108483302795,0.005916930087692184,0.021681158294552347,0.006498838560308746,0.020460629171641577,0.004349674077423941
0.03652509009604493,0.0051606553636280115,0.032436580850255234,0.016512014841430427,0.012029362787078734,0.04256074808101942,0.0255553298681788,0.016777729622286623
0.030766291575473993,0.01634029444172508,0.011584901776775207,0.029589573969466362,0.01116532684968734,0.0005224322430354782,0.04425028920446238,0.03291170943505824
0.03577749674947088,0.04047447788768562,0.002667844389574809,0.026725373614109812,0.023748635024185564,0.011810925829382424,0.01666415149156474,0.016251620496745244
0.017207005964004304,0.028748887261427034,0.00680490550585498,0.02143079524114971,0.007593090729657393,0.03412926913079691,0.0036995833464858125,0.008927402922853449
0.01156369331837704,0.006841246871163942,0.003943563443221944,0.013007389307343747,0.015519505489703529,0.02443579405254751,0.010274788622828894,0.02567556801886217
0.004555476637473224,0.03825639472838975,0.048757212986851664,0.015128996993383992,0.003118817707935593,0.0034229138304829447,0.028770116948089328,0.008670480744246657
0.006919570533184626,0.03817769868486833,0.01815565457092116,0.023715406075680616,0.03497422729427523,0.003970705003185754,0.025915787461683347,0.0012975802007916815
0.008785275027965181,0.023825581179186144,0.033470556416667095,0.026837071476234514,0.011606080263785262,0.014722683418607274,0.0020347165914730717,0.012667223677699077
0.015137978485096164,0.009300789635188175,0.008814914503315282,0.0061311029843762,0.04233521259565738,0.06637187043153875,0.01591528281527251,0.0329541252895076
0.03355752278982117,0.015255903785402805,0.04454729901775132,0.01794943202511537,0.015482969052812986,0.005075577569635863,0.016314447785074505,0.01089630391345291
0.05862421088314708,0.0286818047892694,0.004873570394189346,0.00217956539913968,0.004113559026418064,0.0015492361844830372,0.009496462736684507,0.004726372866236953
0.0005597268996939487,0.021998612907200118,0.0049028019951752365,0.00013406604398662328,0.015736428906207276,0.0041816146059059575,0.01927648066887241,0.004114827599479451
0.009647022712677623,0.004661605895430098,0.03164615025167361,0.03230617323484258,0.04240028008957081,0.005497180996063272,0.015505641536349445,0.0019118092373337117
0.0010022958111179554,0.0076853630505571155,0.013159261725532478,0.027602881273709235,0.018079775191183672,0.005989866607137943,0.042320266252066745,0.028663107473266735
0.027083867868616215,0.020517639512611274,0.028807665311854233,0.03026916554928855,0.007343062650252208,0.014415786454776513,0.004990663740249866,0.026151639832541575
0.02137922450099745,0.009106412312341388,0.011731677155488783,0.035680689636595465,0.021711427010667854,0.025635952872051174,0.033260660809245106,0.007284155352249843
0.010568036182710351,0.02097043840022322,0.009523359141891676,0.03124281037201387,0.026149443368447354,0.02762450757978236,0.019376212206865636,0.015288451626495387
0.026998370440202514,0.014984662668296173,0.016987036703913272,0.017958832143481464,0.018785468569305283,0.012046609862887534,0.008176755570759465,0.00023456618261527738
0.010604634101597758,0.04285105290672085,0.017401021338981144,0.002499685532201137,0.014574150710777611,0.05072801100858978,0.033111744426679086,0.06199207130883956
0.01020070136748624,0.009427867489140181,0.03810600088051183,0.03485797930345769,0.012111292195455562,0.010315496126970797,0.036177515931280775,0.021690044267490518
0.024095407474445846,0.015246540168259208,0.017235649995456417,0.015205476249852771,0.006465245823897149,0.050432802273662314,0.00342496083818025,0.008695462934258873
0.010940323879019994,0.036423317504657944,0.007063606545145952,0.013674482539325503,0.009453420606628933,0.01633653696180917,0.006600345936481883,0.0032876117962921947
0.028392801369658386,0.03134861706314899,0.03072419873139967,0.023978489496203403,0.008956030102544022,0.015962746898464147,0.016445875834257814,0.04592225166648728
0.05580721999516573,0.020934689280240087,0.01983164951531287,0.02091901457338306,0.0016813151141402264,0.02427965155353036,0.026056745826505603,0.04672223788046865
0.04022887788357489,0.017928633933296797,0.01811249348684717,0.03553161080080431,0.017902350502942286,0.02523851801019112,0.007607951571930118,0.003931029022235637
0.0022633315220260235,0.023477867292781306,0.01198011817875612,0.03781264154474725,0.016557893497007547,0.008991240960227808,0.027592807152912492,0.0037971550483029055
0.016159127102493634,0.02597960644432954,0.01379467727243013,0.011058817060936229,0.037722530439602914,0.008815131759128151,0.0025619463134414528,0.0011914777205475613
0.0006966313429093424,0.06182349036358324,0.009461627202193795,0.003458775215668828,0.015484155568210417,0.059888286442799525,0.013326517910932773,0.030117528273911315
0.009029315197400271,0.0014205727902874595,0.026097938591483336,0.01871781598986489,0.0011053349884199179,0.011734846663033616,0.034267948463674265,0.015102854857947932
0.013039720286670187,0.018840935034510498,0.016305663533926578,0.027805941334408446,0.01121528911747522,0.02246178892015712,0.005787170224786165,0.011782970385979292
0.05737910175768756,0.01870982269473826,0.014503754367754902,0.0033267180385231562,0.02355096637064928,0.036312911804438165,0.0014655838363341121,0.043597950434042965
0.009325572105377312,0.0038435098025026903,0.005520526891189732,0.022212725982444892,0.030581487931095396,0.0032594417437753704,0.023474855967278947,0.025806087597972954
0.02346444343730108,0.00045692882676568445,0.03545919030618352,0.0020014149316030573,0.011891705787235697,0.022331539490807833,0.01075280483053823,0.032257344750219796
3.9742273375644076e-5,0.05637059875993158,0.015796503123028504,0.049530637091991105,0.016200356767278414,0.003986155905143248,0.011192521319862125,0.02172057141874729
0.05983673024593728,0.0582965950319499,0.012899187946938109,0.012009337695396177,0.0064769046898113585,0.01781883358557952,0.024425917746933718,0.03985015086948644
0.0073459764074604245,0.025038288436319875,0.050643894775070586,0.018406528698394008,0.03787139481636312,0.053416277306977344,0.0010563654458980486,0.07133564792895274
0.010585983713023906,0.006354090759301922,0.024630600461850623,0.03537752332359304,0.016241069890796336,0.0009682891698906597,0.001533312436657288,0.029878318589438634
0.009597081558459411,0.03675216186550369,0.002290520080614127,0.006740760884259773,0.010420538837540188,0.02293794617631231,0.022620704522864563,0.0194264886431516
0.006250533056141178,0.012921717628717506,0.010560876627772173,0.039555476444306056,0.0010310104913064653,0.017495442719912935,0.025621503592657947,0.03662216143163022
0.022308020084990245,0.08822278644435289,0.025139049010141527,0.05081547927189947,0.018066621206863906,0.011323353728117866,0.016382271113557844,0.01028118057653758
0.04986411754507667,0.005103589739062193,0.00044838760986151466,0.005854226503998456,0.023905255094908116,0.01683620214776609,0.02634635967726192,0.012132449182564906
0.020313945704307734,0.020674037364194077,0.022875718563105187,0.042438558612045575,0.006745377852916009,0.02192308815121091,0.02077339948052013,0.01769172595897105
0.0339243508461422,0.052041208370340535,0.003129084317297406,0.004412589919738782,0.013436112639502368,0.01980297470519319,0.004301136790897151,0.02318487949650558
0.005254874883575685,0.027459369465177453,0.021850276669375245,0.022847364517665145,0.007104621052726104,0.036414995809760896,0.004316063843936324,0.022014650023509347
0.007780885906917107,0.03319304113457274,0.00283174253359175,0.028297968868185107,0.019063535771296544,0.024254458646079537,0.023423456302938565,0.013372682061019528
0.013695855708902855,0.023257122056740732,0.02661303395844376,0.023547273781839146,0.004523164419504348,0.04880325660697391,0.0025697306459618054,0.03128587441058796
0.010623794612664605,0.021257393385802067,0.016570365940000786,0.008178081718182502,0.01756090902012234,0.009807317707210167,0.013565434110331044,0.04992290773959017
0.009426435550760915,0.019811722862391336,0.042317567434538246,0.016798743459240057,0.033144468368074706,0.0112392266548103,0.0054949876459459935,0.01900929758218613
0.011827869183482166,0.01950975694533117,0.03805098913848821,0.021474797523842442,0.032370887575760905,0.025495202687091482,0.008410340616582773,0.0027064770720582813
0.006346692575675551,0.025239906149238718,0.007136523658379586,0.007608774813631211,0.012885790174702275,0.03465107180001218,0.0282089392619656,0.045867433561956224
0.07659787162796262,0.010293270253174603,0.00347478118498092,0.00536093153225435,0.0020582784697612665,0.009627896822744215,0.0070504437740925505,0.06211679245896352
0.007116610106970664,0.008785992728129934,0.0037094036788124164,0.012959692891854764,0.0048836802105890545,0.02484932730707376,0.014135793243459345,0.013592411714896524
0.02856781070410412,0.018111271421368896,0.017158066850507716,0.009269217070023726,0.020651446464067632,0.009857191841367973,0.0030659728515766236,0.013065543500097304
0.007780043281131847,0.05254338795236296,0.002012153122479392,0.00010556624219052596,0.011038284787672315,0.018970552976162576,0.009485280818985753,0.017955048589707253
0.01597773489059934,0.049688029158202876,0.029392176400406086,0.03664602752235181,0.011197874336289678,0.05964578058349332,0.002211385964353205,0.0021217355018833487
0.038474679432653175,0.03857922533766023,0.03437919145179873,0.0012128390793181803,0.04925096444326011,0.01549121110238347,0.005834759831562492,0.02509319667310915
0.04979527867459235,0.044814031843859015,0.02562124544811444,0.004687580413448362,0.007135644579213269,0.013118299891334747,0.0038998193428049755,0.013194943957186095
0.015869792118582693,0.032037536890360326,0.004017496005671288,0.00924826898617882,0.0131171212745516,0.024228626544537852,0.02004006521198245,0.0324985147990156
0.0046144076381124015,0.024238573162695627,0.0174064619659456,0.0007111131989367382,0.010918759373388627,0.017797517866660797,0.03107855759725157,0.007935417279160549
0.0011014126591645085,0.0061518228029217555,0.011578144518860798,0.00415506448130867,0.02869835596193438,0.0229413519900864,0.019558630037207928,0.007708660566251707
0.03530950009519332,0.005086026105379232,0.027969096304820636,0.008973030524449472,0.016789583377181796,0.02034330396380071,0.010718020728674747,0.017663448439375923
0.01956497785728486,0.02513312228162697,0.04800347379627517,0.02999753518633774,0.0003368224067073154,0.00874263886680214,0.006643600020253657,0.030960352685866433
0.020082788127500136,0.03475971605195434,0.0211002304182359,0.0047542955562420225,0.018664122008150617,0.028096915571010496,0.004501053174310588,0.011478607248044283
0.032130739198925146,0.0005416144132926989,0.005957503978655207,0.03357945020420831,0.036116057783518854,0.017456443123210458,0.01627646354905386,0.003662955892309816
0.016121788623863098,0.01132125041823513,0.05430300409563268,0.009930308033696043,0.003422165876957286,0.01285705520761751,0.006812420179169421,0.02022912793066679
0.02249106128147435,0.03109182951476463,0.011497217449212206,0.065966597500596,0.009459931231917072,0.0339047541011716,0.012325421107646322,0.006631100993703732
0.004425397020647133,0.046317945224627656,0.010077858998563083,0.05597838582184985,0.007510291288894709,0.04179803704381065,0.008062945638574561,0.010733593675618778
0.0012768765374915505,0.008784463711301368,0.010766151847813323,0.014620940837236453,0.001614034055738373,0.0028767345427875984,0.032536436808721925,0.04180014898975704
0.014108749630889653,0.03889245248849513,0.002997701444389537,0.0034897071524473394,0.02708671981442698,0.02130236377283247,0.031194529517703778,0.014340436046818764
0.014403065638117397,0.006876753700902343,0.02381619709978791,0.015523257294736284,0.002388742639778051,0.016562341199277,0.02310505067830521,0.021941809579689626
0.003146537980384162,0.01227413276889648,0.03554611792195616,0.022348750199206534,0.014413663407515091,0.016073820904091256,0.024266352828847544,0.050446766888491014
0.01635997120286052,0.0008896990072187762,0.01710561814312928,0.0034603601381559632,0.01723355813163491,0.013704414149279044,0.0341710977592962,0.021568060354906694
0.022591754075044487,0.0009218770137073706,0.006036052576988548,0.006985540127861403,0.009709528030329708,0.010466449806355079,0.01893091055691614,0.02222722830074686
0.015245119826459538,0.005774003525466165,0.01641324977106263,0.04113431923793741,0.010581220482126369,0.008118112911914015,0.011701666073853513,0.023927888856349375
0.031793508298764366,0.04613603680153987,0.0175771833013179,0.028793421902451922,0.014873156778384754,0.00655553325055069,0.004419517614473125,0.03343120109694634
0.013722193613870804,0.00882378879008448,0.01659961153955755,0.031161479680667854,0.028577029828008065,0.008962039984123161,0.008873256608357813,0.018456512325095594
0.014625663244834908,0.020721068991775872,0.022194743401500565,0.04112105922700444,0.021181690235957087,0.006787792485818503,0.01666013557962644,0.0176600329255807
0.011321274686850248,0.015813149154657063,0.0329944986394156,0.02953042685372123,0.0007162338113370612,0.023170159740747816,0.013079981859157444,0.006157442209056168
0.008162625963699963,0.04937413151160107,0.010114361881138411,0.013145307258029627,0.035957838346501056,0.008769181270386808,0.011699468046214793,0.032764528911712235
0.009391541614865506,0.009439898268921406,0.03046457920583968,0.02249852146283974,0.008078325393132272,0.012923656290919237,0.008314403244851169,0.027566354463687465
0.013002231908719688,0.017396651034553238,0.017555269165161466,0.05754294259111446,0.02341357832235638,0.015651096730915144,0.009214761037454562,0.02175585310102368
0.02789510088742345,0.0005341405704205441,0.008399392788425218,0.02787737686520332,0.04713844015880558,0.016516259693317818,0.016676341080529712,0.016106454920088404
0.025184045271226335,0.017160770402952677,0.01857950873251117,0.01747496342132744,0.001380209796156435,0.03146967384986162,0.009516090928722803,0.022857422370658118
0.01658601376569557,0.045536347302932954,0.01764860853387369,0.0091473637383491,0.0167592678183305,0.03701959430629256,0.007515814786847358,0.05508867173979478
0.01474663556804846,0.020697017718893766,0.033869223057886026,0.03630427762275128,0.004932928734863644,0.0291310886309133,0.011703929283670922,0.0020211675929278556
0.021645961275922446,0.0303939081223991,0.010245892223891613,0.0028920716449299193,0.021782683454636326,0.018836551936053617,0.017333254471534786,0.017760195476582037
0.01319230583902514,0.018543666616125505,0.030934021856560145,0.0065287648167952584,0.011191238895435095,0.03131968050133932,0.0016708255526713422,0.01938796800854972
0.005695704480241281,0.027242775081324118,0.013679904315975083,0.015124101431932782,0.021354829792913647,0.02580297978371297,0.016181024227435642,0.03942656808312732
0.0160031871046547,0.03767949195608985,0.01945516701275512,0.001285234305902771,0.001361501821005854,0.018391469084218934,0.02703279369824664,0.005880599344987052
0.026115200805609223,0.04966376515820092,0.010296545504141599,0.04084024574417025,0.020308943736460836,0.016883039442277637,0.0008531637102807156,0.018009708506789793
0.022162746468036593,0.03160659666298266,0.023651490785821436,0.027035986522876386,0.006612530343645608,0.02940111238065791,0.02312700824087964,0.021811982468404663
0.01126130310609511,0.011235397721240188,0.04776550090944997,0.0007625705876020065,0.008837871804430466,0.026691563138713226,0.009256062090751228,0.015019913169268203
0.013452827629597137,0.046424159634740836,0.023198143088061382,0.01813654340381695,0.03097975400179965,0.01165404808056309,0.019025352736739522,0.006286908109473808
0.01860954820315784,0.034196219742472105,0.007999676234758031,0.009836983305889951,0.002019993019458522,0.04255495178680361,0.01282590955877464,0.055310478861053836
0.03656272274711537,0.009422560040478287,0.013505248542931511,0.007372017606009973,0.015856445176308947,0.015255627032748196,0.004771899650412821,0.012702733867710042
0.028270630838588485,0.05283168181140113,0.005097012402291073,0.02376531532422818,0.019639075566240335,0.024354664357705492,0.019863454380784767,0.027626142388190125
0.010860365872731212,0.007448154756208152,0.014535763945764682,0.01958943376895686,0.0022912418641508185,0.0010040024899807833,0.02745472944502891,0.0402940316474027
0.011011253247288523,0.004404489774412202,0.041867423507702874,0.00956232334580413,0.0244541030933598,0.019441474317551548,0.002323205960396372,0.008170122419252343
0.016248679607934764,0.01551041366492548,0.03720922085180052,0.012804637092261307,0.008123194950703372,0.028629362311711114,0.0036923292548191287,0.021494999567532532
0.026698698424255755,0.012098680382057178,0.01777498276042194,0.01925860061553816,0.028363973156107204,0.035319752584309534,0.005660985620120693,0.01204317911534612
0.01650461460880584,0.03960386072117785,0.011004806863888949,0.03303741973470311,0.004554426137795797,0.018585113021890604,0.00543502265815162,0.03609861010783153
0.015898797978934853,0.01794448484253865,0.018275788976862307,0.007863792451114383,0.019155358841868905,0.002729639226415991,0.017482696126553246,0.03283057432012587
0.05778313209013997,0.026672544910327004,0.06318591383449973,0.046008592932878324,0.00042829475495031853,0.06338425734036293,0.005205325115563169,0.02085275349361752
0.001426687104809479,0.0041977652183673485,0.04715050049072908,0.009408302539054017,0.02083350000087188,0.003085683915455046,0.03700347544231425,0.01685663202710712
0.004404815017382863,0.00848124536700428,0.02064652693555083,0.0019423986484118543,0.019255257098640895,0.007535174695541324,0.0037945760304573584,0.0045722927239034514
0.056196909584145055,0.0012869944358794149,0.027486349750139694,0.0334357727077447,0.035418231824854624,0.004921468885942101,0.027096539283205177,0.04502468942503956
0.00426305331916157,0.02681774882509266,0.00574529688404504,0.02698827110444491,0.05528810168145303,0.000741348533401245,0.005092885045116443,0.06640897777356576
0.008520172069184269,0.013035249264044067,0.0482048509554487,0.023182729450924883,0.04952315183315253,0.0113024227118586,0.04363572394973332,0.024900227093734954
0.04169226860729765,0.03136797411292408,0.008005678194533666,0.012633791822916145,0.00027267704859115267,0.014959701964141163,0.0009158722253045377,0.0031086246791223664
